spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,dmfcc1,dmfcc2,dmfcc3,dmfcc4,dmfcc5,dmfcc6,dmfcc7,dmfcc8,dmfcc9,dmfcc10,dmfcc11,dmfcc12,dmfcc13
AF,a,20,ADS,28.37301182021075,124.43929074362714,-238.68622,121.66466,-25.628849,-8.390681,-2.988701,17.845171,5.943704,9.51059,9.816127,16.950571,-31.847542,2.8779833,-0.20169663,106.52869,106.52869,-65.02767,11.320074,13.117927,4.4662027,-4.1672907,1.9362113,3.7199907,-20.831835,-7.036294,15.822923,15.822923
AF,a,20,ADS,28.37301182021075,124.43929074362714,-250.66542,105.76949,-18.203995,2.382707,-2.6313107,16.124128,-13.321105,7.5048933,17.50941,30.809486,-7.8429,9.314291,-9.037,116.23071,116.23071,-51.693394,7.786342,6.870711,-5.3448973,-4.3096175,15.415258,11.652297,-12.676155,-10.747598,-0.59704995,-0.59704995
AF,a,20,ADS,28.37301182021075,124.43929074362714,-235.75583,94.621735,-27.45937,-4.3858566,-12.580566,2.9027343,-10.078297,12.123181,3.5944526,12.959327,-21.86454,2.6554277,-7.4223013,104.14823,104.14823,-49.503796,7.4394016,3.6442955,1.2511349,4.610224,6.8363748,0.4180727,-12.729496,-5.1519494,7.2211194,7.2211194
AF,a,20,ADS,28.37301182021075,124.43929074362714,-228.1612,55.692703,-0.49820566,3.5963025,0.43483847,16.880379,-8.505005,15.0925255,-11.4307995,17.722038,-7.925327,19.428146,1.3727787,113.8315,113.8315,-26.0482,0.46652207,6.6420383,-4.4699216,-0.8939266,-1.4628973,1.3147564,1.7527363,0.85305405,4.6490526,4.6490526
AF,a,20,ADS,28.37301182021075,124.43929074362714,-247.9775,29.048344,20.490742,8.296463,-0.6155962,-2.4453342,-8.096641,30.250217,-0.80691665,17.906517,-13.973868,24.17386,-10.179451,134.23412,134.23412,-10.37594,-10.553169,-5.3708987,-3.7405221,16.347776,3.644862,-6.17185,-6.583476,3.1336718,1.8972087,1.8972087
AF,a,20,ADS,28.37301182021075,124.43929074362714,-254.32478,33.6623,34.672897,-4.262887,-0.1528216,-1.5448897,-26.834806,5.7485104,-16.029772,24.907452,9.071627,39.156284,-5.3134975,144.49884,144.49884,-18.962593,-17.412859,1.3589987,-13.340992,3.6467,5.4025173,9.579471,12.550699,7.1244164,-7.192562,-7.192562
AF,a,20,ADS,28.37301182021075,124.43929074362714,-281.68356,51.58204,29.73264,-0.17319518,-8.130566,-4.7108173,-18.83988,20.597603,-18.7082,17.634075,-1.4289426,21.988993,0.49052358,155.7081,155.7081,-25.877617,-18.931602,-2.268811,-5.354657,12.65421,0.06583977,-1.4817638,8.639629,2.1774588,0.95973307,0.95973307
AF,a,20,ADS,28.936487113486155,97.97806225216732,-190.57895,148.65051,-36.238594,19.55183,14.445674,4.596568,-10.34446,3.9248314,9.060653,-0.0013147593,-24.680244,-24.611986,-11.029615,77.17018,77.17018,-64.54934,25.342134,-7.477631,-12.395067,-0.33586836,9.702557,-1.9630731,-16.87045,-12.305336,6.8253145,6.8253145
AF,a,20,ADS,28.936487113486155,97.97806225216732,-183.93295,158.51123,-43.062347,10.359329,7.3156233,11.932399,-3.6861396,2.4805923,0.6336771,7.2559967,-29.971066,-11.770665,-16.889887,70.4353,70.4353,-74.07595,25.188986,0.7865348,-5.5008817,-4.7259035,2.1599083,2.3877022,-15.302371,-9.513331,6.5405893,6.5405893
AF,a,20,ADS,28.936487113486155,97.97806225216732,-198.86435,152.79979,-36.199615,4.4246864,-2.523765,25.189297,14.083179,5.452479,4.275607,21.53663,-27.51007,-4.75986,-15.658192,81.33237,81.33237,-74.18755,16.837925,10.382305,8.3034725,-9.868409,-4.903786,8.042076,-15.892839,-13.148246,5.9259396,5.9259396
AF,a,20,ADS,28.936487113486155,97.97806225216732,-228.37581,150.7153,-15.731043,8.228652,-4.4017487,21.700493,-2.019549,-0.85580015,4.8769274,10.537821,-19.874931,-1.1861069,-15.172444,106.32238,106.32238,-71.243324,5.664647,6.7359204,1.1910999,-11.278147,3.4482381,5.6968107,-12.37593,-5.8619637,2.3512435,2.3512435
AF,a,20,ADS,28.936487113486155,97.97806225216732,-238.27992,157.93872,-11.2618885,-8.928612,-22.12173,29.781902,7.5057077,-12.617348,-4.1024923,8.032856,-18.48071,-9.9722395,-29.777527,113.50902,113.50902,-83.43367,-5.429921,19.355257,14.81372,-21.199625,-5.8041,10.325102,-7.1891084,-9.002548,-5.648409,-5.648409
AF,a,20,ADS,28.936487113486155,97.97806225216732,-246.53694,151.7135,1.8174124,0.9316492,-8.412824,20.477016,-3.0632887,5.262887,-4.014661,8.057878,-19.320503,-6.170135,-20.277506,124.17718,124.17718,-75.39092,-5.115118,9.772684,2.6747675,-7.6070647,-0.47568607,1.3974953,-7.652921,-7.1140065,-0.47850132,-0.47850132
AF,a,20,ADS,28.936487113486155,97.97806225216732,-257.41324,159.2701,15.31086,6.4605274,-10.2795,24.368546,0.4277551,9.130526,-7.623188,6.8073273,-20.702763,0.510073,-22.099426,136.36205,136.36205,-76.404785,-12.79518,8.954009,5.3536277,-7.61901,-4.0254717,-1.1615992,-6.5397873,-3.148627,-0.69833183,-0.69833183
AF,a,20,ADS,28.936487113486155,97.97806225216732,-266.07483,144.63211,7.037093,0.21299207,-13.091843,17.264074,-6.92986,2.0644991,-0.8988781,13.5691395,-10.789096,-12.1658745,-27.935844,136.55595,136.55595,-72.20956,-10.064468,8.525541,3.0809913,-7.5997877,3.015491,5.7523203,-4.945109,-12.867507,-8.573375,-8.573374
AF,a,20,ADS,28.936487113486155,97.97806225216732,-247.6795,148.6307,3.7170043,12.475764,-10.925932,1.1854324,-15.169203,5.1557674,0.2125696,15.958324,-1.7884674,-0.101073146,-20.063698,125.69826,125.69826,-68.07747,-7.3214684,-5.645166,-2.1216354,1.9851675,7.690886,5.4012785,-1.0005184,-8.029698,-9.137615,-9.137615
AF,a,20,ADS,28.936487113486155,97.97806225216732,-239.15239,134.44061,16.575935,25.966618,0.40675253,-20.001316,-28.951275,-12.440796,-4.108034,1.5449879,-8.8728485,-9.30904,-8.371803,127.86417,127.86417,-54.237,-8.084592,-22.983967,-14.679013,3.78026,12.42162,6.992892,-2.3824072,-5.427014,0.2505226,0.2505226
