spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,dmfcc1,dmfcc2,dmfcc3,dmfcc4,dmfcc5,dmfcc6,dmfcc7,dmfcc8,dmfcc9,dmfcc10,dmfcc11,dmfcc12,dmfcc13
FADS150,i,9,ADS,10.8,109.99999999999943,-364.37607,131.62216,46.24549,91.747765,38.95652,-33.0298,-13.665924,-10.446724,-5.6557913,-34.316536,-5.2946577,-2.4208035,-13.27342,205.31078,205.31078,-19.937199,-3.6444855,-62.388783,-26.311222,11.291538,4.0050664,-11.934906,0.18056679,15.947866,-3.9893813,-3.9893813
FADS150,i,9,ADS,10.8,109.99999999999943,-372.11978,136.23882,50.20943,86.1172,45.307575,-35.79314,-17.12359,-4.5916166,-7.4244742,-38.94677,-0.38525486,-4.0322886,-8.045211,211.16461,211.16461,-25.060806,-2.4509277,-60.955173,-31.215584,15.600762,4.8495584,-17.177576,3.5196097,17.457241,-3.829978,-3.829978
FADS150,i,9,ADS,10.8,109.99999999999943,-354.51505,134.996,41.89322,76.49222,40.136536,-32.157646,-7.5016966,-5.2104397,-7.5023293,-29.999773,-9.56068,1.2735593,-6.3287077,198.20413,198.20413,-29.251892,-0.8783417,-54.324932,-23.819117,13.473603,-0.00031638145,-12.394667,-1.0291755,15.636666,1.6159863,1.6159863
FADS150,i,9,ADS,10.8,109.99999999999943,-266.03244,97.455475,17.503433,18.37508,7.1060476,2.2780452,-1.0607607,-4.0444717,-2.9395986,-4.463008,0.089757465,0.27686808,2.6698542,141.76794,141.76794,-39.5402,-5.198693,-8.048517,-4.083404,-3.1612585,-0.9394189,-0.2092681,1.514678,2.369938,1.2900484,1.2900484
FADS150,u,9,ADS,17.25,154.9140061723584,-350.55386,128.45216,37.673523,25.426153,6.52563,-1.2708614,-7.350189,-13.236541,-11.291822,-14.723286,-15.884417,-11.929253,-9.304042,194.1137,194.1137,-51.513004,-15.573947,-13.348507,-6.9379096,-5.9828396,-1.9708166,-0.74337244,-2.296297,1.3970165,3.2901874,3.2901874
FADS150,u,9,ADS,17.25,154.9140061723584,-415.61633,173.75082,64.416504,36.205795,-17.826742,-19.953869,1.4530196,-39.271328,1.3643647,-23.024488,2.9107192,-1.9871166,-29.994507,240.01642,240.01642,-68.772514,-41.121624,-28.079832,9.639881,-9.65873,-0.044327438,8.12342,0.7731772,10.518686,-16.452614,-16.452614
FADS150,u,9,ADS,17.25,154.9140061723584,-415.48682,169.51646,60.964012,23.237106,-17.741922,-29.032665,5.0379376,-29.440449,9.108715,-29.239407,-10.5729885,-17.939028,-35.91275,238.22542,238.22542,-73.13968,-39.352966,-26.134886,11.38993,-0.20389175,2.0353887,0.10052109,-9.840852,5.6501894,-12.669881,-12.669881
FADS150,u,9,ADS,17.25,154.9140061723584,-419.87866,166.54768,74.56181,14.126016,-14.057526,-33.463284,3.4449613,-31.861763,9.6152725,-30.82492,-4.5844526,-12.682508,-35.544556,247.22025,247.22025,-76.21083,-44.30967,-23.79465,8.751244,0.80076027,3.0851555,0.5184212,-7.0998626,9.071206,-15.480052,-15.480051
FADS150,u,9,ADS,17.25,154.9140061723584,-409.60757,152.70148,67.9319,22.355078,-14.413254,-39.45137,-0.45675468,-35.891388,6.903311,-28.035969,-6.202403,-10.113321,-32.981705,238.76974,238.76974,-65.1732,-41.172577,-30.903225,6.9782495,1.7799911,3.6800327,3.9277096,-6.552857,8.961324,-13.389651,-13.38965
FADS150,u,9,ADS,17.25,154.9140061723584,-433.21725,148.45003,75.88495,16.138996,-28.350414,-26.623264,5.708854,-43.75924,19.662857,-32.735435,-3.9969015,-5.9363327,-35.581284,254.5511,254.5511,-66.15552,-52.117683,-21.38113,17.029634,-8.567987,6.9770017,5.511902,-11.82988,13.399551,-15.7921915,-15.792191
