index,spkid,IPA,AgeMonth,Register,time_start,duration(ms),F1,F2
280,AN,e,22,ADS,226.6196748540793,53.61245611354093,400.24876356917895,1839.9214476254763
281,AN,e,22,ADS,228.81325460260123,72.04173790256618,390.8821230004407,2113.8142824679876
282,AN,u,22,ADS,229.30167117964828,56.96323462061059,561.2720279722904,1762.5015824737611
283,AN,u,22,ADS,234.13233098442385,60.31401312770868,419.0299679995541,1713.6064863658296
284,AN,u,22,ADS,236.9764163693124,63.66479163480676,764.667222018503,1718.3491050478601
285,AN,a,22,ADS,237.4086667967277,53.61245611351251,419.5416361141698,1615.5677462223034
286,AN,e,22,ADS,244.43878374895863,107.22491222705344,412.1666664360657,2083.9976005345497
287,AN,a,22,ADS,245.10845190399704,61.98940238127193,484.26212419230575,1677.0454933758951
288,AN,e,22,ADS,248.0471426355272,87.12024118449335,395.1181717484934,1276.465961799901
289,AN,o,22,ADS,248.4136930318857,85.4448519309301,493.0834425025898,1050.452031690359
290,AN,a,22,ADS,251.12476297888952,51.937066859977676,502.76220636018286,1989.867414116464
291,AN,e,22,ADS,253.3835416755417,70.36634864900293,652.4492788890524,1667.211533977488
292,AN,a,22,ADS,253.5033320071704,75.39251640969269,479.6163762548265,1692.4532533253991
293,AN,a,22,ADS,257.50267566703224,85.44485193095852,557.8471498416264,1687.3810211686894
294,AN,e,22,ADS,258.30606542374625,234.55449549669538,519.1584320293737,2066.028383463966
295,AN,e,22,ADS,259.6481198985678,73.71712715610101,362.508262278067,1880.6070284321108
296,AN,u,22,ADS,261.5146388924794,130.68036177668318,373.73919674851976,1129.7906053973086
297,AN,e,22,ADS,263.0024251592678,83.76946267736685,403.0526373359798,1826.0852380362558
298,AN,a,22,ADS,263.5441078788058,50.261677606442845,744.309630732667,1541.3018110387757
299,AN,e,22,ADS,267.94169309808564,55.28784536704734,342.8340121752935,1963.6030762300488
300,AN,a,22,ADS,269.99350707574075,169.21431460832537,882.6161284177138,1591.324358899023
302,AN,a,22,ADS,274.21205779884707,68.69095939543968,500.40795488634086,1886.8854962068924
303,AN,e,22,ADS,274.87698225164115,71.63157617395655,525.9390094954907,1909.8020044482944
304,AN,e,22,ADS,277.6742573605508,53.61245611351251,530.2667128852289,1928.0571730327326
305,AN,e,22,ADS,277.8225293094897,35.183174324515676,358.74531444776153,2218.04434666582
306,AN,a,22,ADS,289.47410486183713,68.69095939543968,624.9481737557857,1964.0313008328112
307,AN,e,22,ADS,293.3804748941981,60.29306098565712,347.88405849215786,1921.2744860301948
308,AN,e,22,ADS,294.26856578988924,112.25107998768635,529.0598780035236,1691.787802788816
309,AN,a,22,ADS,298.6125114799636,60.31401312770868,603.8676471375754,1535.4112109252437
310,AN,i,22,ADS,298.7708357644238,65.34018088837001,415.1544078497228,2040.8176538211023
311,AN,a,22,ADS,300.86234446469155,211.0990459470372,939.2240399801136,1429.2616880254354
312,AN,e,22,ADS,304.33147773736573,80.41868417029718,496.46583375268057,1685.8268005509226
313,AN,e,22,ADS,305.7922797683248,152.46042207286337,495.65807023503373,1784.4225649676214
314,AN,e,22,ADS,306.150813068584,108.90030148061669,432.17273184011236,1416.4198855074155
315,AN,i,22,ADS,307.1500318236448,68.69095939543968,388.2901071813876,1865.0547730123676
316,AN,a,22,ADS,313.0405339352173,61.98940238130035,573.2251092181891,1793.0073509417869
317,CL,e,16,ADS,2.1604446834774205,78.43615651188118,765.0764869726777,1532.5915408321398
318,CL,a,16,ADS,2.281559336914884,76.12921073212009,744.6375306579106,1556.3218475483354
319,CL,a,16,ADS,7.375945585602217,89.97088541068709,727.105516131962,1741.6323338589466
320,CL,a,16,ADS,7.885780602929444,76.12921073212053,609.5004652878627,1746.4712892713007
