index,spkid,IPA,AgeMonth,Register,time_start,duration(ms),F1,F2
131,FIDS104,a,12,IDS,55.6,140.00000000000057,937.4415948144166,1274.2855974865556
132,FIDS104,a,12,IDS,56.95,113.86999078681725,736.5123130442385,1725.4408731081692
133,FIDS104,i,12,IDS,59.61997611174525,130.02388825474753,377.3219637551608,2527.9390142711363
134,FIDS104,i,12,IDS,64.81,69.99999999999318,312.32537251508654,2129.7104103118545
135,FIDS104,i,12,IDS,65.16,40.00000000000625,368.09418350220443,2173.1063769325383
136,FIDS104,a,12,IDS,65.51,132.6395620432237,602.13842272817,1552.1845442059043
137,FIDS104,i,12,IDS,74.86603619527337,127.39444723628424,255.06862810416794,2602.919656746915
138,FIDS104,i,12,IDS,77.12,140.00000000000057,295.42638329699747,2256.767699665375
139,FIDS104,a,12,IDS,79.05,123.4527952415192,663.5355250445851,1121.238320172226
140,FIDS104,a,12,IDS,79.78,109.99999999999943,316.6235251458682,1090.2911661486846
141,FIDS104,u,12,IDS,81.81,76.18782211923758,440.9864855375264,1557.211357832381
142,FIDS104,i,12,IDS,82.05,62.85066979938847,428.2214400156042,1180.6298819176802
143,FIDS104,u,12,IDS,85.58915930228008,80.8406977199212,249.21069441034723,754.0776781162588
144,FIDS104,u,12,IDS,97.95638690596512,132.35786725850573,381.5110973938083,1503.572638129836
145,FIDS104,a,12,IDS,107.3473956683285,124.08550055489798,661.3766152352089,1152.982063990652
146,FIDS104,u,12,IDS,109.1991186994033,120.88130059669311,578.9153184009797,1644.3802637426581
147,FIDS104,a,12,IDS,110.9030312527127,126.96874728730734,568.0054812933162,1626.9133272066194
148,FIDS104,i,15,IDS,6.461884943558821,128.11505644117904,314.13324171322097,2479.884470547866
149,FIDS104,u,15,IDS,7.79,150.00000000000034,258.5728500291846,573.1873085535647
150,FIDS104,u,15,IDS,8.402164436676747,137.83556332325196,326.21309920781187,1928.7347309520828
151,FIDS104,u,15,IDS,8.74,109.99999999999943,296.9419685752778,1045.7240809693942
152,FIDS104,i,15,IDS,9.18,89.99999999999986,353.4590613497795,2640.77353917572
153,FIDS104,u,15,IDS,15.96,195.72353863505754,290.20163966052513,540.9458221177096
154,FIDS104,u,15,IDS,20.35161534937098,158.38465062902074,300.72858979526234,1715.305712569737
155,FIDS104,u,15,IDS,29.82,100.00000000000142,255.04699385096424,624.6509877265191
156,FIDS104,u,15,IDS,30.77,141.08195198998885,261.1551849250993,716.6924901169123
157,FIDS104,a,15,IDS,34.27,90.75474133680927,635.911027168466,1222.529500311452
158,FIDS104,a,15,IDS,37.25,74.5022783274365,316.8694715852155,1028.9218137579733
159,FIDS104,i,15,IDS,46.06240425320613,117.5957467938673,361.04270495257924,2599.742171392688
160,FIDS104,i,15,IDS,47.93,100.00000000000142,289.7318395829253,2540.235330969661
161,FIDS104,a,15,IDS,52.30422939826597,132.74605360422953,382.7492404132023,1162.3775868771295
162,FIDS104,a,15,IDS,53.78,119.99999999999744,521.8120543385895,1662.181354166045
163,FIDS104,a,15,IDS,54.96337264296378,96.62735703621905,944.8123863960773,1618.4849920702259
164,FIDS104,i,15,IDS,57.39889561987928,121.10438012071967,296.87725938876633,2532.2795101831366
165,FIDS104,i,15,IDS,62.20152052356327,74.11654659568967,216.67518600979895,1947.6893354015886
166,FIDS104,i,15,IDS,62.65,66.27318521977799,276.9276517711823,2282.3797490705742
167,FIDS104,a,15,IDS,63.08363983901503,105.09062577002481,514.6816086938738,1455.951366898529
168,FIDS104,i,15,IDS,71.43998770505526,127.21496803739285,311.9517822532005,2176.983991888984
169,FIDS104,i,15,IDS,73.28,150.00000000000568,336.09536538182556,2494.5803134109638
170,FIDS104,a,15,IDS,75.47,94.81856312480375,444.3618968488077,1017.2029788695774
171,FIDS104,a,15,IDS,77.27625078654619,83.74921345381381,288.0739288632416,1157.560275415135
172,FIDS104,u,15,IDS,78.8,44.981002343050136,313.38275341009245,1651.3791708587469
173,FIDS104,u,15,IDS,81.64132805127498,98.67194872501273,334.01524133591795,1944.9923997775027
174,FIDS104,u,15,IDS,93.33,145.26610606708346,243.716479656889,428.75664451572794
175,FIDS104,a,15,IDS,101.19,180.00000000000682,643.0269963009385,1214.4392802593047
176,FIDS104,u,15,IDS,102.8204479436469,119.55205635310051,284.50206046502376,501.66173910936357
177,FIDS104,a,15,IDS,105.1553393924359,168.78579206029087,611.0390737157073,1165.621690174136
178,FIDS104,i,9,IDS,5.31,130.0000000000008,310.33723624442985,2495.600958140275
179,FIDS104,u,9,IDS,7.19,169.99999999999994,365.76282661429235,735.1113417110213
180,FIDS104,u,9,IDS,8.17,150.00000000000034,354.47853866207356,816.1819494775582
181,FIDS104,u,9,IDS,8.58,220.00000000000063,302.28206707137986,738.3941598078626
182,FIDS104,i,9,IDS,9.21,109.99999999999943,348.52568882189297,2312.2255132767614
183,FIDS104,u,9,IDS,17.39,226.95452353589118,363.4100013194137,1305.7129370687733
184,FIDS104,u,9,IDS,21.04,170.0000000000017,366.08686964969934,1335.9115406726498
185,FIDS104,u,9,IDS,30.31,140.00000000000057,315.4898333842367,691.2820947481248
186,FIDS104,u,9,IDS,31.87986074809409,131.30994958802233,550.1662697443737,1826.0873078153907
187,FIDS104,a,9,IDS,36.28,100.00000000000142,697.7951828158781,1199.4640736735087
188,FIDS104,a,9,IDS,39.27,129.99999999999545,414.15755870857936,1120.4849078416876
189,FIDS104,i,9,IDS,48.14028718270798,93.79282113430776,337.4350854676866,2368.399895441994
190,FIDS104,i,9,IDS,50.1,100.00000000000142,321.11203526762984,2037.866275135793
191,FIDS104,a,9,IDS,53.8,175.3297627613506,568.3733615008184,1454.6969098963684
192,FIDS104,a,9,IDS,55.78,109.99999999999943,523.2395421634412,1274.1379212335098
193,FIDS104,a,9,IDS,57.03027485716545,106.92381609310786,607.8670908624358,1688.460906078597
194,FIDS104,i,9,IDS,61.88,109.99999999999943,373.30258524792066,2407.077894857388
195,FIDS104,i,9,IDS,66.5,44.20548101235511,326.936272642003,2131.0775743376416
196,FIDS104,i,9,IDS,66.84,69.99999999999318,329.0178799892258,2326.0892842713884
197,FIDS104,a,9,IDS,67.18,127.67904504558203,453.053849074899,1273.5512824645898
198,FIDS104,i,9,IDS,73.53,129.99999999999545,321.8906715751445,2406.195758554573
199,FIDS104,i,9,IDS,75.79,99.99999999999432,349.2118629293351,2439.070779531632
200,FIDS104,a,9,IDS,78.21,105.9320352771067,583.8380190877585,1283.4157885628638
202,FIDS104,u,9,IDS,81.55,55.17313650152289,349.12311031104093,1062.8678416311136
203,FIDS104,i,9,IDS,81.79,70.28960998682976,354.1259145368752,2139.231098773171
204,FIDS104,u,9,IDS,84.88,123.24983650401578,363.08334031624855,1486.5913814648702
205,FIDS104,u,9,IDS,98.14,186.5470208771427,343.92709937253136,2161.6924786768664
206,FIDS104,a,9,IDS,108.79,89.9999999999892,625.4595883474373,1232.9482954881564
207,FIDS104,u,9,IDS,110.2709935042168,103.17210324770087,368.367618925591,1586.128241095488
208,FIDS104,a,9,IDS,112.32,118.87150140221081,476.3815851326916,789.3801242512671
209,FIDS105,i,12,IDS,9.24,160.00000000000014,265.29857068021784,2168.889870161329
210,FIDS105,u,12,IDS,10.98,237.44602658793923,461.0608984831605,1844.3522949452656
211,FIDS105,u,12,IDS,12.32918528355093,110.81471644907026,344.7717196569594,1207.09508783107
212,FIDS105,u,12,IDS,12.65,150.00000000000034,362.2074234228549,1487.6491310021058
213,FIDS105,i,12,IDS,13.16,99.99999999999964,379.25298197112824,2108.3146203440424
214,FIDS105,u,12,IDS,21.62,162.07441235433961,274.289612743729,799.9836229512002
215,FIDS105,u,12,IDS,26.79,130.00000000000256,361.9577134773955,1092.7430291346952
216,FIDS105,u,12,IDS,36.55,250.0,276.5207862152826,757.8889111128562
217,FIDS105,u,12,IDS,38.36,167.01431943692313,320.53525872961893,703.3036881750016
218,FIDS105,a,12,IDS,43.34400012881515,105.99987118484933,743.5967853369143,1168.6897652151501
219,FIDS105,a,12,IDS,46.89,109.99999999999943,536.2084212193236,995.1353075645034
220,FIDS105,i,12,IDS,55.69765707539619,182.34292460381596,325.274829650394,2500.592941923387
221,FIDS105,i,12,IDS,59.09,179.99999999999972,303.14581594934134,2447.2865538818232
222,FIDS105,a,12,IDS,64.77502435290101,194.9756470989854,644.2268160575335,1163.587537307655
223,FIDS105,a,12,IDS,66.54,129.99999999999545,790.5210496093756,1211.8926909856568
224,FIDS105,i,12,IDS,69.65709445226636,113.77751334009645,361.196823508245,2357.3561183699912
225,FIDS105,i,12,IDS,75.5,48.834199993351035,321.5298108708222,2231.4653084103506
226,FIDS105,i,12,IDS,75.82,62.70591946676518,339.35301246385444,2005.4402766191952
227,FIDS105,a,12,IDS,76.1,120.00000000000455,641.5548061142653,1149.7474352819713
228,FIDS105,i,12,IDS,83.59,137.19455102075528,262.8247495365056,2332.658817408117
229,FIDS105,i,12,IDS,85.99,109.99999999999943,269.6876752596856,2236.6615996624905
230,FIDS105,a,12,IDS,87.72,79.9999999999983,643.8939937556577,1149.271923075295
231,FIDS105,a,12,IDS,88.97520033867289,114.79966132711183,675.1627251210658,1400.2778684311422
232,FIDS105,i,12,IDS,91.15383693384146,56.163066158532615,344.9914337757653,1594.4621965384576
233,FIDS105,u,12,IDS,94.89,120.00000000000455,333.2954268780119,878.7082266882929
234,FIDS105,u,12,IDS,106.93,179.9999999999926,274.2685453961639,579.7724165769437
235,FIDS105,a,12,IDS,118.22,230.00000000000398,657.1916537317363,1048.8994495218926
236,FIDS105,u,12,IDS,120.53,137.32283647379973,274.2689639357644,668.3333896407298
237,FIDS105,a,12,IDS,123.79,129.99999999999545,616.2200962809386,1036.1294565854314
238,FIDS105,i,18,IDS,9.407474923542832,189.22288211564364,307.28086304380577,2301.094582661437
239,FIDS105,u,18,IDS,11.68435006361457,205.64993638543072,263.1792965226024,620.233367568874
240,FIDS105,u,18,IDS,12.87090443945501,99.09556054499014,266.5567030903833,658.7034584615224
241,FIDS105,u,18,IDS,13.21449335698078,335.50664301922063,266.35492669506317,873.0580474342785
242,FIDS105,i,18,IDS,13.98,109.99999999999943,289.3905741976267,2086.707214552061
243,FIDS105,u,18,IDS,21.43832267605553,181.67732394447,370.47635407734646,691.1378578861544
244,FIDS105,u,18,IDS,26.2085133836979,131.1281376064528,291.18397750342757,671.9901137142313
245,FIDS105,u,18,IDS,37.20333540992308,152.70618556701265,343.3853659896925,701.9635504046291
246,FIDS105,a,18,IDS,43.44656070127205,102.91069027341848,797.7226621073404,1134.758156048531
247,FIDS105,a,18,IDS,46.67526251660134,159.34558493948714,650.2822897063123,1172.2204083366335
248,FIDS105,i,18,IDS,56.85226776321726,119.50918870461891,310.92576028378363,2311.5750941501137
249,FIDS105,i,18,IDS,59.98902664376397,110.97335623603044,310.693045093728,2238.105401079072
250,FIDS105,a,18,IDS,65.15234487269697,175.94408337069467,720.8519753792785,1038.9689354310565
251,FIDS105,a,18,IDS,67.21455292331508,93.78151613627494,815.3829486807014,1063.1178902746012
252,FIDS105,a,18,IDS,69.12747064155752,97.93114074408038,907.6855026289197,1494.8915117783365
253,FIDS105,i,18,IDS,75.59554446882179,94.45553117821248,361.3773894740123,2290.020167777317
254,FIDS105,i,18,IDS,80.37,58.629916900173384,319.989792603827,2181.6020937911153
255,FIDS105,i,18,IDS,80.79134611759494,54.775044822960695,355.7285428075047,1960.1019458687833
256,FIDS105,a,18,IDS,81.12524914594546,94.75085405453854,623.2037772642498,1145.5656816149437
257,FIDS105,i,18,IDS,90.48644367754528,113.5563224547127,302.04051429233493,2398.9800567609745
258,FIDS105,i,18,IDS,94.01385697315244,131.12813760648123,364.8114590386615,2337.671222790411
259,FIDS105,a,18,IDS,95.8977805220095,84.65234199910299,634.3593018412281,1073.7522337953476
260,FIDS105,a,18,IDS,96.8135177194546,86.31219184223937,560.4295799767356,1019.5630286615686
261,FIDS105,u,18,IDS,102.4799950346655,87.97204168538997,232.65895805154463,672.5763871344527
262,FIDS105,u,18,IDS,119.01,187.75986128059685,286.21808507497235,598.0783461682468
263,FIDS105,a,18,IDS,129.6486041083428,121.39589165721532,518.4888769947602,959.5099638815332
264,FIDS105,u,18,IDS,131.48,90.00000000000341,351.7849355347423,600.9265354313667
265,FIDS105,a,18,IDS,134.0752597488038,112.86978933219416,546.5770118198883,1006.50409465222
266,FIDS105,i,9,IDS,6.95,120.00000000000011,289.0773085891933,2135.592304125934
267,FIDS105,u,9,IDS,8.7,210.00000000000085,440.8251352786043,1607.0230516846575
268,FIDS105,u,9,IDS,9.88,169.99999999999994,241.85199532484333,685.5810558348887
269,FIDS105,u,9,IDS,10.3456039139524,224.67451517487902,278.21623075961105,781.2296137192121
270,FIDS105,i,9,IDS,11.15,119.99999999999922,255.97268946617493,2086.462237002467
271,FIDS105,u,9,IDS,18.69,209.9999999999973,345.2237118894817,948.3158718942349
272,FIDS105,u,9,IDS,25.5,149.99999999999858,254.32612512706385,1731.553415014494
