spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
AF,u,20,IDS,208.41692470210552,216.7921431301636,-320.42358,191.15698,3.2358503,-13.346603,4.6607904,7.0816784,-16.664803,-16.671093,-6.9952674,8.685699,-10.408104,-28.044353,-21.393555
AF,a,20,IDS,214.7548478562817,67.7475447281779,-251.48347,146.14949,-37.425262,42.06868,7.9589996,-15.683735,19.340555,32.22603,-7.472681,-8.823854,-31.25799,-13.067389,-19.075329
AF,u,20,IDS,215.1078878393652,102.3740675892384,-409.9076,180.18652,51.02369,15.818359,-8.433035,-0.17561567,-11.471963,-3.8614802,-18.169146,-11.186795,-17.813587,-7.6120124,-11.218381
AF,a,20,IDS,236.9524661496621,73.7695487040071,-217.46904,133.50569,-107.21304,3.0320415,9.551756,16.062004,3.2193878,6.919126,-3.236575,1.7060333,-38.301796,-26.67366,-15.637944
AF,i,20,IDS,240.01634137195603,82.80255466769404,-322.3503,118.71858,15.251736,76.03233,-32.186592,-9.464648,-4.2626266,-2.5553946,-39.603893,-12.762086,-19.584547,-6.293288,-2.8566315
AF,a,20,IDS,241.4857357207161,149.04459840201412,-250.58864,142.13898,-47.780895,0.16187704,5.8522897,35.406868,26.09702,11.669208,4.590432,-3.2052913,-40.865387,-9.874118,-7.60225
AF,a,20,IDS,265.92064421956934,75.27504969800702,-312.10254,144.62161,-7.147339,40.319424,-16.421385,-22.581688,3.5042598,10.373283,-6.087324,3.205317,-16.944656,-16.83452,-18.388878
AF,a,20,IDS,271.0730381309784,84.30805566172239,-326.09232,113.14451,-14.191891,36.99005,9.032391,0.15355545,9.527528,19.998339,-14.365461,-9.154081,-16.6447,-6.4669647,-30.022898
AF,a,20,IDS,272.12165814942074,90.33005963760843,-342.3053,107.656296,18.979568,43.043457,29.374046,3.692254,-2.7237868,19.111883,-5.9437256,-18.95763,-32.069122,0.16342819,0.706071
AF,a,20,IDS,277.17581786689084,130.97858647444127,-289.83658,159.13611,-32.267418,59.695595,-31.942432,-7.9052076,15.338636,22.618147,-4.5651703,12.750695,-6.933158,-21.741241,5.0044994
AF,a,20,IDS,277.6997322127887,100.8685665952953,-283.31857,136.43977,-19.625921,31.761627,-18.805857,-18.802628,-13.572474,16.013592,-7.2930326,-17.52554,-21.785881,-4.4097605,-23.732956
AF,a,20,IDS,280.21015410388395,117.42907752886822,-316.14194,177.18,-47.526436,4.0230255,-13.346375,-12.501685,5.5499735,8.931604,-5.861521,2.4537718,-22.877106,-17.636261,3.648355
AF,i,20,IDS,283.2029591212678,96.35206361343762,-287.2052,128.79416,39.32161,65.49103,-39.59121,4.1507854,3.9672754,-3.7921124,-2.909123,4.124955,-19.764921,-0.014045566,5.091238
AF,i,20,IDS,283.8706488120888,49.6815328006619,-299.0726,99.79356,11.725208,71.291046,-56.561905,-2.5481157,-20.560493,-7.3167963,-14.889216,11.460571,-21.187014,-31.551147,-7.690861
AF,u,20,IDS,290.09959217079376,112.91257454695369,-385.18045,154.55075,-2.8377254,0.8327677,8.006603,-1.0436136,-36.62741,-28.5934,-21.54533,3.7695785,-11.964397,-25.22533,-7.7207103
AF,a,20,IDS,293.1217501363419,87.31905764960857,-296.5578,146.58746,-14.041802,50.4171,-11.844893,-20.666374,11.270215,17.771904,-22.126644,-5.0439296,-14.791536,-15.944332,-15.008671
AF,u,20,IDS,294.6263811268569,97.85756460735229,-380.95468,161.19463,11.692554,1.0718539,-10.344034,-8.843083,-32.565765,-16.9631,-24.05004,-14.884567,-32.994446,-18.208557,-13.390703
AF,u,20,IDS,296.24677986480964,137.00059045027047,-427.89627,119.100876,46.361675,8.864907,-26.547596,-11.8360405,-29.056568,-4.53032,-11.1206,20.030743,18.404736,46.154884,30.322927
AF,i,20,IDS,297.18682209576804,155.0666023778149,-341.54626,123.39729,14.407856,66.462326,-34.948963,-2.0424623,-8.9131,-15.905012,-24.814482,3.5230114,-18.258698,-17.805714,-11.68049
AF,a,20,IDS,300.303104081478,69.25304572212099,-395.43842,104.03494,-15.286247,34.234447,0.3306207,13.175344,4.362179,14.92696,-12.6219845,-18.869595,-34.811234,-4.6907473,-8.276648
