spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
FIDS105,i,12,IDS,85.99,109.99999999999943,-450.07605,84.85272,73.20702,96.47504,-0.15732169,-1.0499352,14.521513,1.1950345,-16.356865,-21.348118,-3.6238089,1.7190349,-19.118805
FIDS105,æ,12,IDS,87.48,73.22141019642459,-397.46643,104.843834,-3.4000657,17.940727,-0.24758698,-0.41194057,-3.6379533,23.530043,-1.60922,20.952522,-11.607803,-18.418362,-8.711243
FIDS105,a,12,IDS,87.72,79.9999999999983,-362.88474,188.8461,-12.406544,-17.076462,-40.313553,-17.250336,25.47511,-37.69908,-9.968621,-12.476065,-11.645319,-0.7226553,-5.9650993
FIDS105,a,12,IDS,88.97520033867289,114.79966132711183,-386.35388,157.01541,18.396156,-27.604275,-16.250374,-1.4174542,16.451456,6.319909,-17.813059,-2.2461672,14.007135,-5.1994276,-3.0778754
FIDS105,o,12,IDS,90.91509067634092,64.90932365908009,-399.30762,134.27423,28.893269,13.728654,27.03638,1.7262087,25.459991,-19.219067,-0.19984873,7.42624,-0.37402093,26.44643,-12.929037
FIDS105,i,12,IDS,91.15383693384146,56.163066158532615,-424.37402,147.46661,5.4871426,43.3741,24.910534,-9.32113,-6.7579107,-40.809036,4.266614,-9.803289,-25.35001,-16.64552,-6.213661
FIDS105,u,12,IDS,94.89,120.00000000000455,-492.47855,181.0773,71.75533,7.4567194,-15.2938795,-10.652799,1.5052052,-22.552366,-14.876114,-9.534233,-20.867338,-8.41976,-20.030115
FIDS105,o,12,IDS,105.75,219.99999999999886,-500.22522,231.32976,68.92721,24.46948,-38.22667,-27.83265,15.710766,-12.951443,-9.181705,-5.4795837,-17.748196,-20.358004,-4.3440614
FIDS105,u,12,IDS,106.93,179.9999999999926,-596.55133,203.35612,82.2811,40.106575,-3.5936332,-21.28239,-1.376002,-3.0895514,-5.68577,-3.5616255,-4.8814936,1.9729874,-19.020254
FIDS105,o,12,IDS,110.95,209.99999999999375,-459.3123,213.33704,63.200157,16.749056,-42.245438,-37.47776,5.7152014,-1.2463644,-3.7915628,2.9380941,-12.999878,-2.860246,-0.8148165
FIDS105,æ,12,IDS,115.08,210.00000000000796,-394.46277,138.30048,-35.067516,21.279224,2.6130779,25.665014,-12.238292,18.33173,10.541986,1.0385196,6.053299,-13.671564,-5.2364807
FIDS105,o,12,IDS,115.84,129.99999999999545,-490.59387,216.35748,45.26606,27.769686,-24.114552,-36.383728,14.317747,8.128759,-9.758955,19.660889,-1.0411379,-11.071403,-3.229751
FIDS105,a,12,IDS,118.22,230.00000000000398,-414.27914,204.56848,5.617823,-36.313934,-43.893135,-1.3309005,15.540219,9.654852,6.2136273,-13.920028,-5.9656234,8.9014845,-4.842154
FIDS105,e,12,IDS,120.16,109.99999999999943,-354.8769,161.96152,-6.883681,36.47851,16.7299,-36.884117,1.9300036,-15.907695,3.4480615,0.24582684,-18.880596,10.85213,-9.735979
FIDS105,u,12,IDS,120.53,137.32283647379973,-552.03143,167.98865,93.15596,39.7581,-21.135094,-41.82852,-9.529319,-13.946581,-15.115903,1.4959731,-18.445698,-7.3341727,-34.648834
FIDS105,o,12,IDS,123.01,99.99999999999432,-462.9916,214.93062,27.482054,12.013603,-13.622149,-21.455807,33.991432,9.127213,-23.59113,2.7864041,2.378209,7.0895596,-6.903591
FIDS105,a,12,IDS,123.79,129.99999999999545,-369.44055,195.36986,13.378244,-34.224426,-26.810247,-16.11003,12.426018,12.719467,-3.4865587,-13.262346,7.166944,5.8172617,12.43111
FIDS105,e,12,IDS,125.77,109.99999999999943,-416.5548,148.16747,-1.0651703,48.735672,18.660513,-47.477486,-24.896072,6.126398,-4.0772333,13.203791,8.379413,-4.8071566,9.686083
FIDS105,o,12,IDS,127.0161367875971,160.40764175819788,-384.00336,167.22546,55.601707,3.2025616,-32.358044,-18.681664,0.9765433,6.517111,-16.250456,-15.4844265,-11.037636,-10.905418,7.458067
FIDS105,æ,18,IDS,5.57,173.83656070104703,-344.88705,218.92722,-76.50339,-20.036102,-1.5674046,-4.5819607,15.130597,-0.6224122,-7.9551697,21.908463,-1.9201427,-8.60515,-22.508686
FIDS105,o,18,IDS,6.16731664250293,109.5500896458974,-432.85956,244.70221,-3.0420666,-3.9438262,1.7641737,-37.945415,23.843912,1.4804364,-35.93517,4.6597176,-38.33455,10.207372,-3.194684
FIDS105,e,18,IDS,7.110738734614089,224.0797288211569,-424.43445,169.02405,8.356933,42.330627,-5.369945,-24.141968,-6.276552,-11.357588,-28.949446,5.357061,-6.021163,-3.7599883,-7.8559966
FIDS105,o,18,IDS,8.11137045805649,86.31219184222338,-508.8908,167.01016,28.067291,-9.208563,3.6628847,4.7330008,31.888363,11.422519,-8.823244,-6.262685,13.8515835,25.565426,-16.351255
FIDS105,i,18,IDS,9.407474923542832,189.22288211564364,-537.4801,74.506256,82.327545,95.61298,27.54293,38.13714,5.129512,-3.2958126,-26.93805,-8.740479,-39.43841,2.3523338,-20.45428
FIDS105,u,18,IDS,11.68435006361457,205.64993638543072,-618.2049,211.20598,85.0613,24.941063,-5.273896,-14.604169,2.2605772,-2.3076525,-16.622116,-6.702297,-7.4866533,-7.361167,-14.0332575
FIDS105,u,18,IDS,12.87090443945501,99.09556054499014,-630.6993,199.40002,105.62133,58.4047,12.895075,3.179503,4.801586,-15.032017,6.636339,-6.349948,-16.043787,-5.60322,-18.25352
FIDS105,u,18,IDS,13.21449335698078,335.50664301922063,-590.72614,190.7688,61.858555,24.423763,-27.585205,-5.904908,17.263752,11.84782,4.08674,-20.525698,-26.361916,-12.535645,-27.857113
FIDS105,i,18,IDS,13.98,109.99999999999943,-430.0535,138.71979,3.0830019,126.3132,-2.612247,-14.653225,32.232117,-22.181524,-30.756283,-8.032228,-32.259476,-19.136814,-26.225788
FIDS105,æ,18,IDS,17.14896195976894,172.62438368445032,-375.60205,146.73877,-42.1147,-8.89525,8.265306,5.4503584,20.635002,-2.5542917,11.950894,7.1103263,-18.499035,-17.500103,-7.391972
FIDS105,æ,18,IDS,18.93256541333699,120.33911362618,-409.89706,178.45773,-40.87558,-0.74895716,12.694724,-5.117011,1.3551687,4.1471376,10.52037,31.948654,-3.9882426,-17.34488,-3.2630875
FIDS105,æ,18,IDS,20.745915893783,94.08410621700014,-449.5606,135.48334,-44.58353,26.084269,27.771568,6.3690977,20.149021,12.812735,11.351883,21.211205,-11.3465805,-18.245848,6.10192
FIDS105,u,18,IDS,21.43832267605553,181.67732394447,-581.00903,186.34265,60.983032,22.142231,-19.782524,-36.91774,1.1431688,-20.100475,-11.931053,9.993256,-16.906826,-1.2804399,-15.269284
FIDS105,e,18,IDS,24.80015264299865,94.61144105782893,-460.81747,97.296326,-0.14120531,79.77733,9.335725,-26.851742,-7.2911596,-19.421505,-14.349119,-3.2560658,-17.168129,-7.548548,-14.07146
FIDS105,æ,18,IDS,25.04581041978037,164.18958021963093,-398.18,190.85306,-81.52965,3.685045,-21.116455,-7.890754,26.2234,-30.401962,-3.3523333,29.409086,-31.8634,-13.67235,-9.734167
FIDS105,u,18,IDS,26.2085133836979,131.1281376064528,-604.5445,197.4255,83.33204,39.753628,0.35830504,-3.2180548,6.393487,4.257707,3.956944,-2.2314763,-11.253501,-7.118342,-15.109667
FIDS105,æ,18,IDS,34.97,156.08893973043791,-393.96646,202.52963,-62.510437,-0.8863143,-5.2256823,4.075312,8.31859,3.4066868,2.228673,17.668789,-17.3563,-19.313791,-9.595301
FIDS105,u,18,IDS,37.20333540992308,152.70618556701265,-517.0716,149.09799,86.508606,32.270676,7.7316046,3.1359124,0.8969199,-3.627306,-4.70475,-0.117372096,4.8756914,5.624043,2.807366
FIDS105,e,18,IDS,42.13572209190409,194.20243164501017,-489.79547,157.18384,-18.6232,95.21867,16.062729,-47.24096,-6.17622,-12.50502,-17.456354,-6.1758757,-17.38234,17.912867,-10.329443
FIDS105,a,18,IDS,43.44656070127205,102.91069027341848,-419.076,244.26474,-75.52375,-21.534496,-9.75375,-12.60055,24.11812,15.743423,-15.91207,-1.0439601,14.222312,3.3748908,-14.702602
FIDS105,e,18,IDS,45.22108711879775,118.91288120225596,-527.9029,167.6307,-43.27642,52.314957,9.52113,-32.06398,4.9918585,21.506947,15.063431,15.172425,-3.5402727,-13.019585,6.052382
FIDS105,a,18,IDS,46.67526251660134,159.34558493948714,-420.9272,244.64111,-41.546066,10.91191,-17.549446,-11.841872,30.377075,7.948207,-7.3259573,8.814014,-7.118374,6.9841766,-7.5594506
FIDS105,o,18,IDS,47.66441926270233,90.04685398925005,-469.75677,229.06377,18.4264,18.954727,-37.27893,-29.967508,26.918556,8.39597,-14.550602,6.663827,-20.716063,-10.591271,-4.711627
FIDS105,o,18,IDS,49.67734959803393,110.38001456746116,-457.94525,201.06369,13.865271,7.9249687,-24.276573,-20.798222,12.74468,18.749863,-31.198498,-17.166622,-16.344845,-14.821749,7.906856
FIDS105,æ,18,IDS,56.16790333863187,106.23038995967704,-442.45108,165.87901,-31.19448,11.6017685,4.238777,0.09585504,-4.322933,13.99048,1.821748,21.854904,5.3475018,-5.674885,-18.142998
FIDS105,i,18,IDS,56.85226776321726,119.50918870461891,-562.69476,83.15851,68.02965,138.93323,8.807815,13.2866125,18.313213,-8.390696,-23.862469,-20.29042,-21.194016,-13.069593,-9.72838
FIDS105,i,18,IDS,59.98902664376397,110.97335623603044,-546.53784,129.75264,56.268776,100.94618,15.648891,-7.445112,20.6412,-6.71315,-39.612587,-5.4479427,-37.29474,-6.046769,-15.136009
FIDS105,e,18,IDS,64.79234809434644,142.74708650830803,-448.07294,154.16228,-28.961475,73.85608,7.5845084,-34.239113,-7.4244885,0.598996,-3.5187364,4.757818,-13.358923,16.98257,5.4005485
FIDS105,a,18,IDS,65.15234487269697,175.94408337069467,-410.02844,243.67221,-57.631767,-18.521713,-22.112267,-34.192356,13.817966,9.720852,-16.463806,0.62425745,-23.280735,9.28514,-4.763624
FIDS105,e,18,IDS,66.70474145984578,64.73414388167953,-455.24728,129.65656,1.5515698,57.280663,13.230011,-9.917019,5.3529835,1.9775293,11.567784,19.850573,-10.418291,10.526482,-14.603314
FIDS105,a,18,IDS,67.21455292331508,93.78151613627494,-440.4027,175.69032,-27.66973,-19.689266,-25.583473,-5.2252984,42.056576,-5.0595036,-9.251561,-6.79031,-36.817226,-1.904814,-8.190374
FIDS105,a,18,IDS,69.12747064155752,97.93114074408038,-476.0019,211.4266,-14.325893,0.83056045,-5.9607577,12.0131,39.1698,6.6719637,-9.499757,13.884937,-15.6735735,-3.7909303,1.8164872
FIDS105,æ,18,IDS,75.113681725097,79.67279246976489,-442.64737,122.55276,-25.451357,28.473186,17.74432,9.023348,-2.1510272,17.227167,15.338474,25.192686,4.2325826,-9.398045,7.57471
