spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
MIDS106,a,18,IDS,41.68,160.0000000000037,-299.0221,150.767,-65.65451,-19.017422,-14.732132,5.969105,-1.7302738,-23.756868,0.85336065,-9.355921,-12.434801,-28.029076,-4.785844
MIDS106,o,18,IDS,42.62905230889425,96.30955087099125,-409.49588,220.70374,-22.51363,-27.046406,-22.372543,4.001533,10.820398,-10.900651,-14.755371,-1.3009338,5.5778184,-10.39526,-4.3407297
MIDS106,o,18,IDS,44.23,80.0000000000054,-508.94147,207.54181,10.8311,-14.973999,-37.51055,-6.548196,38.128883,-18.45044,-2.5005102,9.258601,3.8927188,3.1933928,-4.549004
MIDS106,æ,18,IDS,47.46,109.99999999999943,-427.80545,176.63426,-63.126026,10.4428005,19.505924,-11.607279,22.34054,-0.09723902,-4.673955,-5.509903,-18.722729,-6.264264,-2.769474
MIDS106,i,18,IDS,48.03654162353557,201.37451545750196,-467.88284,94.12059,57.00044,76.40451,1.6725492,-14.448782,0.51786375,-25.508734,-9.834785,-15.412739,-25.012415,-29.080595,-21.26559
MIDS106,i,18,IDS,50.39726623889248,143.00509068721112,-512.1227,34.21605,79.25949,40.171257,13.936335,4.708599,-14.891047,-24.885979,-10.462036,-6.062882,-27.372131,-16.032137,-20.545456
MIDS106,e,18,IDS,54.14490645711591,81.71719467840433,-407.09744,94.87669,8.979629,31.068699,-24.753864,-43.53991,28.575129,-30.84511,-6.3514,-26.413921,-14.123123,-13.542038,-24.95345
MIDS106,a,18,IDS,54.43,90.00000000000341,-390.7931,150.53424,-54.59406,-31.24984,-4.019944,-11.783394,12.445566,-1.6844642,-27.639198,-7.862417,-30.708296,-22.073551,-31.69862
MIDS106,e,18,IDS,55.81683586346154,99.2280221095001,-278.71664,94.80449,-42.73645,28.716211,-17.85936,-38.66154,17.435162,-10.912926,-11.465309,-20.859299,-17.833652,-10.2101965,-11.049184
MIDS106,a,18,IDS,56.18436712692105,160.5159181182998,-391.61453,179.86328,-63.499813,-25.958277,0.38903308,8.5988245,16.225193,-32.309177,-32.61749,-6.394387,-16.86431,-4.8371096,-4.7145486
