spkid,IPA,AgeMonth,Register,time_start,duration(ms),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
MADS103,o,12,ADS,84.90709326320906,102.90673679094198,-491.93192,177.69394,28.999317,-1.9644248,-31.640867,-1.095605,17.96996,-37.38883,-15.175783,4.766471,-16.042542,24.42657,2.0849502
MADS103,u,12,ADS,85.36,120.00000000000455,-618.9012,198.56683,72.82379,15.203681,-2.9993505,7.699794,-8.632067,-7.0688047,4.7439885,8.335235,1.4792182,-0.5880079,-2.2853024
MADS103,o,12,ADS,89.01,102.70826415869294,-514.3228,197.11584,23.566385,-15.941023,-23.013123,-3.4593532,-15.869213,-0.10071111,5.6371746,-23.381775,0.85943556,6.2703543,-24.950895
MADS103,æ,12,ADS,90.31273565878656,183.4626788439948,-465.01636,130.56699,-39.089664,3.9458752,-3.6916769,1.176627,-7.845624,-2.0388665,6.038825,18.759178,-23.543034,5.1052217,-8.564627
MADS103,o,12,ADS,90.97854872052017,113.34955317113327,-600.6857,194.28159,43.79252,-19.844736,-19.09673,8.763695,-10.321065,-6.4875164,2.515294,-22.006643,-4.3470507,5.902668,-7.041981
MADS103,a,12,ADS,93.4567220786715,153.27792132849538,-451.6327,154.29604,-25.927746,-26.629478,-17.501785,10.365823,-3.2994213,-17.329178,-9.549636,16.193853,-2.1816502,-14.8046875,-0.50430703
MADS103,e,12,ADS,94.65,159.9999999999966,-452.75073,114.89783,-19.796375,60.412117,-15.30195,-49.650932,-15.845884,-5.7196093,-10.706105,-1.5113995,-18.149185,-0.93751526,-19.223736
MADS103,u,12,ADS,95.19,140.00000000000057,-622.17444,191.50238,63.466576,-1.2960923,-17.635515,-7.867381,-17.473785,-22.484001,-8.822082,-9.823239,-19.879969,-10.898239,-10.012558
MADS103,o,12,ADS,96.45,90.00000000000341,-508.43988,172.71468,2.1870918,13.679822,-13.754694,6.398102,-21.62347,-51.2863,5.885,4.6374564,-6.1166058,24.03033,-19.689857
MADS103,a,12,ADS,97.29031505786791,121.52941783296001,-452.1447,144.61528,-34.07381,-5.9318404,-36.532578,15.903866,-1.284944,-34.852623,-8.444975,10.901888,-15.056691,-4.3353724,-19.672735
