,file_name,spkid,AgeMonth,Parent,Register,time_start,time_end,IPA
146,F_ADS_102_12.wav,FADS102,12,F,ADS,73.1,73.2,o
147,F_ADS_102_12.wav,FADS102,12,F,ADS,73.56,73.64391951765131,y
148,F_ADS_102_12.wav,FADS102,12,F,ADS,74.12,74.25,æ
149,F_ADS_102_12.wav,FADS102,12,F,ADS,74.58550462106152,74.65632657461921,y
150,F_ADS_102_12.wav,FADS102,12,F,ADS,74.86,74.97,o
151,F_ADS_102_12.wav,FADS102,12,F,ADS,75.90988140138977,76.06984133097696,uu
152,F_ADS_102_12.wav,FADS102,12,F,ADS,76.72,76.86,a
153,F_ADS_102_12.wav,FADS102,12,F,ADS,77.99,78.09,e
154,F_ADS_102_12.wav,FADS102,12,F,ADS,78.49109957646003,78.58512182514868,u
155,F_ADS_102_12.wav,FADS102,12,F,ADS,79.5523757455053,79.75,o
156,F_ADS_102_12.wav,FADS102,12,F,ADS,80.31455498728786,80.41346150863568,a
157,F_ADS_102_12.wav,FADS102,12,F,ADS,80.98,81.07,e
158,F_ADS_102_12.wav,FADS102,12,F,ADS,82.2802780320565,82.38162668973388,o
159,F_ADS_102_12.wav,FADS102,12,F,ADS,82.71996573211464,82.8,y
160,F_ADS_103_15.wav,FADS103,15,F,ADS,3.39,3.500867998295732,æ
161,F_ADS_103_15.wav,FADS103,15,F,ADS,3.994251081684077,4.12,o
162,F_ADS_103_15.wav,FADS103,15,F,ADS,5.429247732245642,5.55,e
163,F_ADS_103_15.wav,FADS103,15,F,ADS,5.94,6.13,ø
164,F_ADS_103_15.wav,FADS103,15,F,ADS,6.260430783248247,6.38,o
165,F_ADS_103_15.wav,FADS103,15,F,ADS,7.78,7.89,i
166,F_ADS_103_15.wav,FADS103,15,F,ADS,8.507764627640064,8.71049413883993,uu
167,F_ADS_103_15.wav,FADS103,15,F,ADS,9.431941963640494,9.58,y
168,F_ADS_103_15.wav,FADS103,15,F,ADS,9.74,9.96,u
169,F_ADS_103_15.wav,FADS103,15,F,ADS,11.13979402568665,11.28,u
170,F_ADS_103_15.wav,FADS103,15,F,ADS,11.47,11.7,u
171,F_ADS_103_15.wav,FADS103,15,F,ADS,12.21,12.3,i
172,F_ADS_103_15.wav,FADS103,15,F,ADS,14.65,14.81,uu
173,F_ADS_103_15.wav,FADS103,15,F,ADS,16.05,16.17176555282686,æ
174,F_ADS_103_15.wav,FADS103,15,F,ADS,17.95,18.05718967722485,æ
175,F_ADS_103_15.wav,FADS103,15,F,ADS,19.62850767489849,19.76,uu
176,F_ADS_103_15.wav,FADS103,15,F,ADS,20.1,20.24,æ
177,F_ADS_103_15.wav,FADS103,15,F,ADS,20.64174884243939,20.79,u
178,F_ADS_103_15.wav,FADS103,15,F,ADS,23.19,23.29,e
179,F_ADS_103_15.wav,FADS103,15,F,ADS,23.4,23.49557584914984,æ
180,F_ADS_103_15.wav,FADS103,15,F,ADS,26.09283438196543,26.2204788890172,uu
181,F_ADS_103_15.wav,FADS103,15,F,ADS,28.09618799991762,28.19079510514423,uu
182,F_ADS_103_15.wav,FADS103,15,F,ADS,30.35,30.5,ø
183,F_ADS_103_15.wav,FADS103,15,F,ADS,31.81,31.92,ø
184,F_ADS_103_15.wav,FADS103,15,F,ADS,32.22,32.4,y
185,F_ADS_103_15.wav,FADS103,15,F,ADS,32.54997642602382,32.69,æ
186,F_ADS_103_15.wav,FADS103,15,F,ADS,33.76423268742118,33.9804774993677,uu
187,F_ADS_103_15.wav,FADS103,15,F,ADS,34.26258439770412,34.38,u
