,file_name,spkid,AgeMonth,Register,time_start,time_end,IPA
163,AF_BTT_only_IDS_utterances,AF,20,IDS,158.54437907128508,158.62718162595283,o
164,AF_BTT_only_IDS_utterances,AF,20,IDS,158.7410804405592,158.78022346640213,ε
165,AF_BTT_only_IDS_utterances,AF,20,IDS,160.29174595617127,160.3715375088511,u
166,AF_BTT_only_IDS_utterances,AF,20,IDS,160.62973092931514,160.6989839750373,ʌ
167,AF_BTT_only_IDS_utterances,AF,20,IDS,160.91693087665166,161.0464039621322,ε
168,AF_BTT_only_IDS_utterances,AF,20,IDS,161.29167068187243,161.38501174349793,ε
169,AF_BTT_only_IDS_utterances,AF,20,IDS,162.2576180879222,162.3088051217168,ɐ
170,AF_BTT_only_IDS_utterances,AF,20,IDS,167.295294954924,167.4036910264891,a
171,AF_BTT_only_IDS_utterances,AF,20,IDS,168.36238350144723,168.4226035412056,a
172,AF_BTT_only_IDS_utterances,AF,20,IDS,169.53463631731313,169.60388936303528,ʌ
173,AF_BTT_only_IDS_utterances,AF,20,IDS,169.79358248827413,169.8688575379721,e
174,AF_BTT_only_IDS_utterances,AF,20,IDS,169.99882348939923,170.04549402021198,ɔ
175,AF_BTT_only_IDS_utterances,AF,20,IDS,170.50994107684846,170.55811710865518,ø
176,AF_BTT_only_IDS_utterances,AF,20,IDS,172.37275136165078,172.44652091035482,ɔ
177,AF_BTT_only_IDS_utterances,AF,20,IDS,173.3150127597845,173.4143758253858,ɔ
178,AF_BTT_only_IDS_utterances,AF,20,IDS,174.34442469714298,174.40765573888928,ɔ
179,AF_BTT_only_IDS_utterances,AF,20,IDS,174.83973452415563,174.936086587769,ʌ
180,AF_BTT_only_IDS_utterances,AF,20,IDS,176.2213814122909,176.30117296497076,a
181,AF_BTT_only_IDS_utterances,AF,20,IDS,176.55786088444083,176.6150699222113,ʌ
182,AF_BTT_only_IDS_utterances,AF,20,IDS,176.91993387348805,176.99370342219206,u
183,AF_BTT_only_IDS_utterances,AF,20,IDS,177.75956182764827,177.89054041412274,ʌ
184,AF_BTT_only_IDS_utterances,AF,20,IDS,178.89556587487783,178.97686292855164,a
185,AF_BTT_only_IDS_utterances,AF,20,IDS,179.2285277734331,179.2947698171673,ʌ
186,AF_BTT_only_IDS_utterances,AF,20,IDS,179.38208887481696,179.45134192053908,ʌ
187,AF_BTT_only_IDS_utterances,AF,20,IDS,179.60113926943805,179.65684280621454,u
188,AF_BTT_only_IDS_utterances,AF,20,IDS,180.21839467696145,180.2831312197017,ʌ
189,AF_BTT_only_IDS_utterances,AF,20,IDS,181.449621407976,181.51285244972223,ʌ
190,AF_BTT_only_IDS_utterances,AF,20,IDS,181.99031655687577,182.32604327852872,ɶ
191,AF_BTT_only_IDS_utterances,AF,20,IDS,183.93743489733976,184.0066879430619,e
192,AF_BTT_only_IDS_utterances,AF,20,IDS,185.80569615153968,185.9020482151531,ɒ
193,AF_BTT_only_IDS_utterances,AF,20,IDS,187.5587865797018,187.65062214033333,e
194,AF_BTT_only_IDS_utterances,AF,20,IDS,191.2118055565805,191.2900916082664,a
195,AF_BTT_only_IDS_utterances,AF,20,IDS,191.47677373151737,191.54602677723952,e
196,AF_BTT_only_IDS_utterances,AF,20,IDS,191.93370597251183,192.1068385868172,a
197,AF_BTT_only_IDS_utterances,AF,20,IDS,192.1399596086843,192.20770715341249,ə
198,AF_BTT_only_IDS_utterances,AF,20,IDS,192.5336481186047,192.66914320806103,a
199,AF_BTT_only_IDS_utterances,AF,20,IDS,193.0914489261945,193.32179057827028,a
200,AF_BTT_only_IDS_utterances,AF,20,IDS,193.614208005442,193.8882091863426,a
201,AF_BTT_only_IDS_utterances,AF,20,IDS,198.3821667049628,198.47249676460035,ʌ
202,AF_BTT_only_IDS_utterances,AF,20,IDS,199.96599232675769,200.12406993112344,o
203,AF_BTT_only_IDS_utterances,AF,20,IDS,200.82135038088907,200.9222189474844,a
204,AF_BTT_only_IDS_utterances,AF,20,IDS,201.1625925349111,201.2107685667178,ʌ
205,AF_BTT_only_IDS_utterances,AF,20,IDS,203.98024068422728,204.08562575380444,a
206,AF_BTT_only_IDS_utterances,AF,20,IDS,206.8206916405213,206.88542818326155,ε
207,AF_BTT_only_IDS_utterances,AF,20,IDS,207.127061092792,207.22040215441743,a
208,AF_BTT_only_IDS_utterances,AF,20,IDS,208.41692470210552,208.63371684523568,u
209,AF_BTT_only_IDS_utterances,AF,20,IDS,208.8034227439057,208.84708227273052,e
210,AF_BTT_only_IDS_utterances,AF,20,IDS,209.12861095860097,209.2716335530271,e
211,AF_BTT_only_IDS_utterances,AF,20,IDS,214.7548478562817,214.8225954010099,a
212,AF_BTT_only_IDS_utterances,AF,20,IDS,215.1078878393652,215.21026190695443,u
213,AF_BTT_only_IDS_utterances,AF,20,IDS,216.70018812187365,216.77847417355957,œ
214,AF_BTT_only_IDS_utterances,AF,20,IDS,217.69392232517407,217.7420983569808,e
215,AF_BTT_only_IDS_utterances,AF,20,IDS,226.69817808944555,226.77646414113144,ε
216,AF_BTT_only_IDS_utterances,AF,20,IDS,229.2188659136201,229.26553644443285,ε
217,AF_BTT_only_IDS_utterances,AF,20,IDS,236.9524661496621,237.0262356983661,a
218,AF_BTT_only_IDS_utterances,AF,20,IDS,240.01634137195603,240.09914392662375,i
219,AF_BTT_only_IDS_utterances,AF,20,IDS,241.4857357207161,241.6347803191181,a
220,AF_BTT_only_IDS_utterances,AF,20,IDS,251.01603414010137,251.0642101719081,ε
221,AF_BTT_only_IDS_utterances,AF,20,IDS,251.1105040733893,251.1662076101658,e
222,AF_BTT_only_IDS_utterances,AF,20,IDS,251.50645083480063,251.7337814848885,o
223,AF_BTT_only_IDS_utterances,AF,20,IDS,251.9527146265624,252.003901660357,ε
224,AF_BTT_only_IDS_utterances,AF,20,IDS,253.12474715035972,253.29185776068925,o
225,AF_BTT_only_IDS_utterances,AF,20,IDS,255.0176542575473,255.139599838058,o
226,AF_BTT_only_IDS_utterances,AF,20,IDS,255.1719681094281,255.23218814918647,ε
227,AF_BTT_only_IDS_utterances,AF,20,IDS,255.3842437495764,255.5137168350569,e
228,AF_BTT_only_IDS_utterances,AF,20,IDS,256.1855073152126,256.2336833470193,o
229,AF_BTT_only_IDS_utterances,AF,20,IDS,256.4256347237491,256.4783272585377,e
230,AF_BTT_only_IDS_utterances,AF,20,IDS,256.6085530945152,256.6537181243339,ε
231,AF_BTT_only_IDS_utterances,AF,20,IDS,257.73905389053726,257.85497746707216,ɑ
232,AF_BTT_only_IDS_utterances,AF,20,IDS,258.2351164680469,258.32243552569656,ε
233,AF_BTT_only_IDS_utterances,AF,20,IDS,265.92064421956934,265.99591926926735,a
234,AF_BTT_only_IDS_utterances,AF,20,IDS,271.0730381309784,271.1573461866401,a
235,AF_BTT_only_IDS_utterances,AF,20,IDS,272.12165814942074,272.21198820905835,a
236,AF_BTT_only_IDS_utterances,AF,20,IDS,276.801700869892,276.837832893747,ʌ
237,AF_BTT_only_IDS_utterances,AF,20,IDS,277.17581786689084,277.3067964533653,a
238,AF_BTT_only_IDS_utterances,AF,20,IDS,277.6997322127887,277.800600779384,a
239,AF_BTT_only_IDS_utterances,AF,20,IDS,278.49499966127075,278.55823070301705,ε
240,AF_BTT_only_IDS_utterances,AF,20,IDS,279.7916248275632,279.87292188123706,ε
241,AF_BTT_only_IDS_utterances,AF,20,IDS,280.21015410388395,280.3275831814128,a
242,AF_BTT_only_IDS_utterances,AF,20,IDS,281.6427804230732,281.7361214846987,ʌ
243,AF_BTT_only_IDS_utterances,AF,20,IDS,282.32928887631874,282.4768279737268,ɔ
244,AF_BTT_only_IDS_utterances,AF,20,IDS,283.2029591212678,283.2993111848812,i
245,AF_BTT_only_IDS_utterances,AF,20,IDS,283.38060823855506,283.4257732683738,ʌ
246,AF_BTT_only_IDS_utterances,AF,20,IDS,283.8706488120888,283.92033034488946,i
247,AF_BTT_only_IDS_utterances,AF,20,IDS,290.09959217079376,290.2125047453407,u
248,AF_BTT_only_IDS_utterances,AF,20,IDS,293.1217501363419,293.2090691939915,a
249,AF_BTT_only_IDS_utterances,AF,20,IDS,293.6140489613666,293.6953460150404,ʌ
250,AF_BTT_only_IDS_utterances,AF,20,IDS,294.6263811268569,294.7242386914643,u
251,AF_BTT_only_IDS_utterances,AF,20,IDS,296.24677986480964,296.3837804552599,u
252,AF_BTT_only_IDS_utterances,AF,20,IDS,296.8872273979701,297.0061619764929,ε
253,AF_BTT_only_IDS_utterances,AF,20,IDS,297.18682209576804,297.34188869814585,i
254,AF_BTT_only_IDS_utterances,AF,20,IDS,300.303104081478,300.37235712720013,a
255,AF_BTT_only_IDS_utterances,AF,20,IDS,301.5586396286302,301.6504751892617,a
256,AF_BTT_only_IDS_utterances,AF,20,IDS,303.39610308359124,303.4608396263315,æ
257,AF_BTT_only_IDS_utterances,AF,20,IDS,303.7303243042502,303.87635790066423,o
258,AF_BTT_only_IDS_utterances,AF,20,IDS,303.99259262722694,304.0829226868645,a
259,AF_BTT_only_IDS_utterances,AF,20,IDS,304.29896207949764,304.3456326103104,a
260,AF_BTT_only_IDS_utterances,AF,20,IDS,304.4931717077184,304.55188624648275,e
261,AF_BTT_only_IDS_utterances,AF,20,IDS,306.1425642832156,306.2569823587565,ɑ
262,AF_BTT_only_IDS_utterances,AF,20,IDS,306.62239069731345,306.675083232102,o
263,AF_BTT_only_IDS_utterances,AF,20,IDS,311.4960978982484,311.5608344409887,i
264,AF_BTT_only_IDS_utterances,AF,20,IDS,311.68503827299025,311.7512803167245,ə
265,AF_BTT_only_IDS_utterances,AF,20,IDS,312.00646273520056,312.1163643077596,a
