,Unnamed: 0,file_name,spkid,AgeMonth,ParentGender,Register,time_start,time_end,IPA,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
1227,1227,JA_VTT_only_ADS_utterances,JA,24,M,ADS,133.3150538448932,133.4102472800269,i,-469.9253540039063,109.91920471191406,5.020882606506348,59.86090087890625,-18.487245559692383,-1.547066569328308,15.42173194885254,-22.655532836914062,-30.959503173828125,-23.499557495117188,-2.57631778717041,-22.895021438598636,-12.910797119140623
1228,1228,JA_VTT_only_ADS_utterances,JA,24,M,ADS,133.95315676093907,134.0201943913149,ʌ,-486.7123718261719,127.63274383544922,-13.42385196685791,-11.918044090270996,-44.77845001220703,14.224000930786133,-0.1496057510375976,-22.661142349243164,-19.34066772460937,-14.63573932647705,8.439319610595703,3.930619478225708,-5.3865065574646
1229,1229,JA_VTT_only_ADS_utterances,JA,24,M,ADS,134.53474948827585,134.60849088168928,ʌ,-467.760498046875,93.59870910644533,-10.17819595336914,-12.022144317626951,-14.119003295898438,14.050762176513672,-15.313852310180664,-12.275142669677734,-12.027139663696287,2.279219388961792,0.561066210269928,-18.49999618530273,-16.57052993774414
1230,1230,JA_VTT_only_ADS_utterances,JA,24,M,ADS,134.67619888836887,134.7325104978846,o,-470.1611328125,98.88384246826172,23.07171440124512,0.6975903511047363,-27.431922912597656,6.133306980133057,-11.932326316833496,-16.40323829650879,-20.88186264038086,-25.326398849487305,-6.510488033294678,-6.851208209991455,-2.6500344276428223
1231,1231,JA_VTT_only_ADS_utterances,JA,24,M,ADS,134.86658575863623,134.97384596723757,ɶ,-395.4734497070313,106.9049072265625,-76.16502380371094,-2.628873109817505,-17.944355010986328,10.50716781616211,-4.950864315032959,-31.727128982543945,5.802731037139893,-0.8234012126922607,-16.749361038208008,-36.14446640014648,-11.61996078491211
1232,1232,JA_VTT_only_ADS_utterances,JA,24,M,ADS,136.26924965974868,136.3510355688072,a,-309.34814453125,99.03258514404295,-115.921875,22.898988723754883,-38.30554962158203,-0.8021989464759827,-2.120699167251587,-21.86869239807129,8.236412048339844,-7.995081424713135,-10.858163833618164,-34.140045166015625,-4.704272747039795
1233,1233,JA_VTT_only_ADS_utterances,JA,24,M,ADS,137.76298148411092,137.88498997139496,a,-372.7263793945313,93.75666046142578,-70.76223754882812,-8.679457664489746,-25.38493156433105,11.704984664916992,-12.790884017944336,-21.131031036376957,1.523473858833313,5.01945161819458,-5.765632629394531,-24.481388092041016,-4.099999904632568
1234,1234,JA_VTT_only_ADS_utterances,JA,24,M,ADS,139.71704894229293,139.77201979920113,a,-387.4676818847656,95.18224334716795,-29.188173294067383,-0.0572449378669261,-9.256583213806152,3.571981430053711,-14.071473121643066,-9.595293998718262,2.16671085357666,-0.5744776725769043,-15.224445343017578,-19.92125701904297,5.492234706878662
1235,1235,JA_VTT_only_ADS_utterances,JA,24,M,ADS,140.40408932851312,140.48051222714156,o,-408.6106872558594,93.44476318359376,16.51445198059082,-5.322262287139893,-29.843412399291992,-9.808693885803224,-4.5589094161987305,-25.305953979492188,-12.344378471374512,-18.73795890808105,-3.332127094268799,-5.272640228271484,-2.097644329071045
1236,1236,JA_VTT_only_ADS_utterances,JA,24,M,ADS,140.92506066292583,141.02963936631213,ʌ,-391.3403015136719,90.11835479736328,-35.14739990234375,-16.768068313598633,-27.828643798828125,21.05522918701172,14.089717864990234,-9.382840156555176,-12.288778305053713,-3.338315486907959,-6.945620536804199,-20.57786750793457,-30.81501579284668
1237,1237,JA_VTT_only_ADS_utterances,JA,24,M,ADS,141.60164031727362,141.7772789088583,ɒ,-435.2691650390625,55.139739990234375,20.341402053833008,-9.804271697998049,-25.37805938720703,5.415764331817627,-15.549342155456545,-19.20882606506348,-22.43482208251953,-15.721210479736328,1.2207913398742676,-6.397093772888184,1.1103185415267944
1238,1238,JA_VTT_only_ADS_utterances,JA,24,M,ADS,144.1009159108649,144.16661278863322,e,-374.7703247070313,38.78206634521485,32.678409576416016,23.10098648071289,-3.4420583248138428,-27.542755126953125,-18.15992546081543,-18.82578659057617,-37.95014572143555,-23.407758712768555,2.223783493041992,-4.294641017913818,-6.144883155822754
1239,1239,JA_VTT_only_ADS_utterances,JA,24,M,ADS,144.30940294133376,144.39789261342983,i,-330.7696228027344,59.68891906738281,-29.53805160522461,57.48456573486328,-21.826032638549805,-24.43113136291504,-16.189817428588867,-24.305891036987305,-30.77912330627441,-27.876155853271484,-1.6749347448349,-3.774888038635254,-4.454790115356445
1240,1240,JA_VTT_only_ADS_utterances,JA,24,M,ADS,144.44951158881923,144.51520846658755,i,-343.04547119140625,85.29483795166016,-24.059757232666016,34.91382598876953,-26.595104217529297,-17.967899322509766,-12.522066116333008,-5.037075519561768,-19.71817398071289,-12.12041187286377,9.44516658782959,-16.165224075317383,-5.696646213531494
1241,1241,JA_VTT_only_ADS_utterances,JA,24,M,ADS,146.76851473756471,146.85030064662325,a,-274.5786437988281,80.94639587402344,-74.86570739746094,8.115718841552734,-30.627641677856445,-15.95396614074707,-13.998907089233398,-28.468292236328125,25.699596405029297,-3.9195377826690674,-10.942218780517578,-28.96266746520996,7.165361881256104
1242,1242,JA_VTT_only_ADS_utterances,JA,24,M,ADS,147.02191698038536,147.1224734259491,ɔ,-374.2084655761719,96.4811553955078,-6.6768798828125,2.060060739517212,-48.525638580322266,-1.0752991437911987,-3.603095054626465,-34.832130432128906,-6.033241748809815,-16.49558448791504,-10.368042945861816,-6.0234222412109375,5.911097526550293
1243,1243,JA_VTT_only_ADS_utterances,JA,24,M,ADS,147.40805373135015,147.47106910390343,a,-261.6524963378906,67.96356964111328,-91.40335845947266,-18.617250442504883,-27.52848243713379,-21.175201416015625,-16.160606384277344,-9.105754852294922,11.917080879211426,13.39015293121338,-23.969858169555664,-20.37862205505371,9.90846347808838
1244,1244,JA_VTT_only_ADS_utterances,JA,24,M,ADS,148.58648787715447,148.63475497102507,a,-296.28729248046875,88.61924743652344,-54.172210693359375,-7.573952674865723,-48.337669372558594,7.5527663230896,-7.813299655914307,-50.88178253173828,18.02720260620117,-9.234716415405272,-3.26270055770874,-28.63277816772461,-9.405783653259276
1245,1245,JA_VTT_only_ADS_utterances,JA,24,M,ADS,152.24775434987976,152.35769606369612,ɶ,-331.0028686523437,91.18090057373048,-50.22481536865234,-5.929586887359619,-17.077363967895508,-9.857757568359377,-20.315183639526367,-14.417733192443848,5.060445308685303,8.93442153930664,-15.5230131149292,-18.864442825317383,2.050865650177002
1246,1246,JA_VTT_only_ADS_utterances,JA,24,M,ADS,153.34158128308223,153.42202643953323,ε,-350.46295166015625,73.08285522460938,-58.11231994628906,28.50882911682129,-34.13340377807617,-29.18219375610352,-32.059207916259766,-8.76470947265625,-11.220952033996582,-8.566255569458008,-8.371438980102539,-8.211549758911133,3.8029589653015137
1247,1247,JA_VTT_only_ADS_utterances,JA,24,M,ADS,153.71431050797187,153.76794061227255,e,-468.7514343261719,109.9893569946289,-28.402353286743164,35.24436950683594,-7.783463954925537,-4.468834400177002,-6.129180908203125,-7.968048572540283,-9.401610374450684,-13.785429954528809,-27.02777862548828,-10.962851524353027,7.331079006195068
1248,1248,JA_VTT_only_ADS_utterances,JA,24,M,ADS,154.3807979734964,154.46928764559252,ʌ,-424.5560607910156,78.02320861816406,-21.635093688964844,-17.327688217163086,-27.14933967590332,1.249344825744629,-17.021800994873047,-24.087953567504883,-8.946467399597168,4.622843265533447,-13.801021575927734,-30.053937911987305,16.067142486572266
1249,1249,JA_VTT_only_ADS_utterances,JA,24,M,ADS,155.25371686738225,155.315391487328,a,-318.8761291503906,107.84529876708984,-80.46912384033203,1.6389429569244385,-11.885146141052246,-15.712608337402344,2.9777748584747314,-9.092767715454102,-1.6380492448806765,-11.142129898071287,-16.658878326416016,-23.670202255249023,-3.110257387161255
1250,1250,JA_VTT_only_ADS_utterances,JA,24,M,ADS,155.43807035091578,155.5037672286841,i,-385.8354187011719,72.97340393066406,-22.9458065032959,27.125049591064453,-14.666688919067385,-21.78413963317871,-29.76944351196289,-13.556678771972656,-9.882423400878906,-14.680992126464844,1.78186297416687,-16.93698501586914,22.6368408203125
1251,1251,JA_VTT_only_ADS_utterances,JA,24,M,ADS,155.8043467940867,155.8754066822851,a,-356.8622741699219,89.69381713867188,-74.71696472167969,2.6416537761688232,-14.85531997680664,-11.1953763961792,1.7578645944595337,-11.455909729003906,8.499126434326172,-12.556468963623049,-25.17222213745117,-10.334223747253418,-3.0090293884277344
1252,1252,JA_VTT_only_ADS_utterances,JA,24,M,ADS,159.74412919505568,159.7964185467488,ʌ,-356.033447265625,98.0914535522461,-26.714906692504883,-9.328027725219728,-44.47172546386719,4.234996318817139,-27.16647148132324,-20.1596736907959,-2.6929290294647217,-4.51700496673584,-0.66422438621521,-29.67540740966797,3.902440071105957
1253,1253,JA_VTT_only_ADS_utterances,JA,24,M,ADS,159.89965649752764,159.96535337529596,ʌ,-382.5837097167969,46.7594108581543,-25.61103630065918,25.49715805053711,-20.199377059936523,-21.793184280395508,-33.111785888671875,-13.324376106262209,-6.430815696716309,-21.05272102355957,-14.581415176391602,-30.13857078552246,-11.75904941558838
1254,1254,JA_VTT_only_ADS_utterances,JA,24,M,ADS,160.0350725108868,160.08736186257997,i,-422.6296691894531,79.39633178710938,-15.52435302734375,65.4751968383789,-15.520085334777832,-29.1123104095459,-7.918080806732178,-8.63257884979248,-34.7816276550293,-14.863776206970217,9.131044387817385,-36.6842041015625,4.0581955909729
1255,1255,JA_VTT_only_ADS_utterances,JA,24,M,ADS,160.21205185507898,160.26434120677212,i,-379.3822021484375,100.48128509521484,-55.20219802856445,53.48141479492188,-12.696910858154297,-14.793747901916504,-29.38602638244629,-14.87667465209961,-19.174606323242188,-30.58717536926269,7.721989154815674,-20.090229034423828,3.790137529373169
1256,1256,JA_VTT_only_ADS_utterances,JA,24,M,ADS,161.3260488582593,161.3662714364848,ʌ,-433.2472229003906,83.23622131347656,-5.236411094665527,-10.163352966308594,-7.026754856109619,7.224427700042725,-16.787282943725586,-26.12771224975586,-18.877277374267575,4.020594596862793,-6.5355401039123535,-8.909408569335938,1.427601933479309
1257,1257,JA_VTT_only_ADS_utterances,JA,24,M,ADS,161.42928680903808,161.52850250199432,ɑ,-349.13043212890625,89.2813949584961,-54.1159782409668,-16.557584762573242,-24.05462455749512,-0.5876458287239075,-12.153167724609377,-15.967756271362305,-2.288681745529175,3.8235676288604736,-17.45138931274414,-19.46851921081543,1.0687663555145264
1258,1258,JA_VTT_only_ADS_utterances,JA,24,M,ADS,161.94306827563395,162.01680966904738,ʌ,-416.8805541992188,82.22257232666016,-30.077423095703125,-17.108562469482422,-18.187225341796875,9.166454315185549,-12.014039039611816,-9.95502758026123,-12.075017929077148,-0.9191677570343018,4.1118268966674805,-7.478752136230469,-18.12286758422852
1259,1259,JE_VTT_only_ADS_utterances,JE,21,F,ADS,3.1368375521242786,3.2103725109438748,e,-422.7579345703125,79.29420471191406,-9.74547004699707,36.10811233520508,-38.87526321411133,-28.55389404296875,-31.451732635498047,3.3978428840637207,-24.701393127441406,-4.543795108795166,-18.88201904296875,-20.13601303100586,-20.856979370117188
1260,1260,JE_VTT_only_ADS_utterances,JE,21,F,ADS,3.291873756968928,3.359280802553558,e,-432.4850463867188,91.73567199707033,-9.1787748336792,44.16554641723633,-24.46176147460937,-21.11673355102539,-26.457056045532227,-9.77204132080078,-22.28041076660156,-15.869996070861816,-4.496561527252197,-12.755755424499512,-5.01285982131958
1261,1261,JE_VTT_only_ADS_utterances,JE,21,F,ADS,3.4744855713709244,3.554148443425487,a,-435.3810424804688,88.38449096679688,-14.371532440185549,25.632858276367188,-33.08624267578125,-4.4387407302856445,-29.602310180664062,2.4720118045806885,-1.2647085189819336,1.0854902267456057,-19.974023818969727,-28.96442031860352,-12.999961853027344
1262,1262,JE_VTT_only_ADS_utterances,JE,21,F,ADS,4.002328665401636,4.075863624221232,ʌ,-396.0906982421875,92.6291732788086,-25.7418270111084,1.5555715560913086,-16.286357879638672,2.416073799133301,-22.253969192504883,-16.005455017089844,2.215193748474121,-3.814347267150879,-23.122434616088867,-15.634481430053713,-11.75019073486328
1263,1263,JE_VTT_only_ADS_utterances,JE,21,F,ADS,7.15387851755532,7.449243935480698,e,-421.6255493164063,73.46621704101562,1.1555671691894531,47.06185150146485,-38.240352630615234,-21.94440650939941,-30.46265411376953,-15.541498184204102,-19.872262954711918,-25.247074127197266,4.564067363739014,-0.5213555097579956,-6.402465343475342
1264,1264,JE_VTT_only_ADS_utterances,JE,21,F,ADS,7.508092320314837,7.58407844442842,ɑ,-292.54705810546875,114.58349609375,-80.43814086914062,-6.3260884284973145,-39.17591857910156,10.779521942138672,-24.16832733154297,-2.0942912101745605,4.078539848327637,0.7546697854995728,-15.596624374389648,-4.3273115158081055,-5.976641654968262
1265,1265,JE_VTT_only_ADS_utterances,JE,21,F,ADS,8.222910814705156,8.320957426464618,ɑ,-324.9189453125,122.31954193115234,-56.95737838745117,-35.17485809326172,-34.511817932128906,13.676597595214844,-24.70582389831543,-12.822735786437988,-3.588534116744995,6.752044677734375,-14.459004402160645,-18.154129028320312,-11.765196800231934
1266,1266,JE_VTT_only_ADS_utterances,JE,21,F,ADS,10.149738537983922,10.19385951327568,u,-405.76470947265625,132.96800231933594,2.13297700881958,-13.82544231414795,-51.5315055847168,-15.315747261047363,-17.81595230102539,-10.881614685058594,-15.378646850585938,-4.135809421539307,-5.638962745666504,-4.94558572769165,2.2236804962158203
1267,1267,JE_VTT_only_ADS_utterances,JE,21,F,ADS,10.560921516050165,10.630779726928782,ε,-341.1650390625,64.52654266357422,28.80097770690918,43.28895950317383,-16.846471786499023,-13.242950439453123,-31.39356803894043,-13.910758018493652,-17.096420288085938,-6.133121013641357,-13.711959838867188,-5.990892887115479,-5.042655944824219
1268,1268,JE_VTT_only_ADS_utterances,JE,21,F,ADS,10.84945938936621,10.946280418478676,ɑ,-360.2254333496094,94.75895690917967,-23.49658966064453,3.454127788543701,-16.655256271362305,-0.7229446172714233,-21.243968963623047,12.551791191101074,5.279675960540772,12.454057693481444,-17.10142707824707,-12.702816009521484,-14.88648509979248
1269,1269,JE_VTT_only_ADS_utterances,JE,21,F,ADS,11.980774261433314,12.05430922025291,a,-292.02197265625,114.62126159667967,-55.50592422485352,-27.08910751342773,-25.587461471557617,8.647239685058594,-17.445812225341797,-20.97460174560547,-9.078170776367188,-5.133604049682617,-19.20001983642578,0.0377017259597778,-8.220420837402344
1270,1270,JE_VTT_only_ADS_utterances,JE,21,F,ADS,13.7578511372788,13.865702410214208,ʌ,-324.39508056640625,81.01106262207031,-18.04114151000977,7.327596664428711,-39.51774978637695,-6.102949142456055,-44.20109558105469,-11.894366264343262,-7.028233528137207,13.56209945678711,-8.043896675109863,-13.805057525634766,0.6618579626083374
1271,1271,JE_VTT_only_ADS_utterances,JE,21,F,ADS,14.58249457860353,14.643773710953193,ɑ,-265.74822998046875,66.82475280761719,-38.29193115234375,-24.64753150939941,-26.142248153686523,-14.564153671264648,-21.98251342773437,-5.005576133728027,2.1130051612854004,14.30150318145752,-10.740264892578123,-1.7714729309082031,-10.729856491088867
1272,1272,JE_VTT_only_ADS_utterances,JE,21,F,ADS,14.644999293600186,14.689120268891944,a,-314.89630126953125,112.76424407958984,-67.37489318847656,-39.945777893066406,-33.1164436340332,-3.48818588256836,-22.50473976135254,-12.417275428771973,-23.30817031860352,24.323902130126957,-23.924976348876957,-1.4521238803863523,-17.928787231445312
1273,1273,JE_VTT_only_ADS_utterances,JE,21,F,ADS,15.236828036490142,15.309137412662745,o,-400.634033203125,111.71121215820312,19.966421127319336,-3.3515639305114746,-33.725616455078125,-14.110434532165527,-22.21792221069336,-11.227972030639648,-17.36563491821289,-9.67639446258545,-3.067789077758789,1.639683961868286,2.4183120727539062
1274,1274,JE_VTT_only_ADS_utterances,JE,21,F,ADS,17.56075216181545,17.633061537988052,a,-387.4574279785156,100.0304946899414,-29.919208526611328,14.706747055053713,-14.78769874572754,-16.22050666809082,-20.09851837158203,-18.209718704223636,-1.190133571624756,-15.23487949371338,-16.961347579956055,-14.736430168151855,-7.937970638275146
1275,1275,JE_VTT_only_ADS_utterances,JE,21,F,ADS,17.880016441357196,17.92658858194294,ɑ,-401.7746887207031,100.0269546508789,-13.906118392944336,43.328731536865234,-21.12552833557129,-13.22642993927002,-21.4822998046875,-3.5010905265808105,-5.477862358093262,-21.591676712036133,-20.191354751586918,-6.760252952575684,-15.256795883178713
1276,1276,JE_VTT_only_ADS_utterances,JE,21,F,ADS,18.298836308720173,18.44835739165335,e,-394.6578979492188,87.09101104736328,6.584807395935059,35.59104919433594,-16.544048309326172,-15.774069786071776,-23.953977584838867,-21.251148223876957,-16.927499771118164,-25.2703857421875,-10.190868377685549,-16.810699462890625,-8.02523136138916
1277,1277,JE_VTT_only_ADS_utterances,JE,21,F,ADS,18.789184249767537,18.86517037388112,a,-384.1704711914063,69.29695892333984,-34.479618072509766,-3.396507740020752,-21.290573120117188,-18.460731506347656,-34.42285919189453,-9.466958999633787,-6.935863971710205,-23.982511520385746,-21.801448822021484,-12.989136695861816,-6.139338970184326
1278,1278,JE_VTT_only_ADS_utterances,JE,21,F,ADS,19.68712009205402,19.76923412940257,ʌ,-344.7798767089844,91.87157440185548,-32.762969970703125,-18.325193405151367,-38.49320602416992,-3.45166277885437,-20.466590881347656,-22.67085266113281,-4.368102073669434,5.693600177764893,-18.242509841918945,-20.29290008544922,-21.683256149291992
1279,1279,JE_VTT_only_ADS_utterances,JE,21,F,ADS,21.02012498066536,21.070373869192085,ε,-336.2786865234375,103.22562408447266,-40.1610221862793,35.69150924682617,-18.534547805786133,-19.522396087646484,-31.962038040161133,-2.9961636066436768,-5.121622562408447,-19.66139793395996,-9.441174507141112,-18.525468826293945,-0.3749872744083404
1280,1280,JE_VTT_only_ADS_utterances,JE,21,F,ADS,21.29159153697437,21.34061484285409,ʌ,-335.17236328125,69.87428283691406,-21.173933029174805,-13.064603805541992,-33.44706726074219,3.676295518875122,-35.09402847290039,-13.67747688293457,4.182669639587402,5.879955291748047,-11.177370071411133,-9.607725143432615,-16.290557861328125
1281,1281,JE_VTT_only_ADS_utterances,JE,21,F,ADS,21.59998129050016,21.69435115431864,a,-328.97882080078125,97.57373046875,-45.09144973754883,-6.557356834411621,-26.6009521484375,10.466836929321287,-31.778614044189453,-13.00873851776123,-7.1725006103515625,2.51604437828064,-13.916635513305664,-18.11985206604004,-17.146259307861328
1282,1282,JE_VTT_only_ADS_utterances,JE,21,F,ADS,22.25530539759664,22.303103120829377,ʌ,-388.0044555664063,95.85313415527344,45.49302291870117,-18.61396026611328,-26.10431861877441,-12.624476432800291,-41.92499923706055,-11.181594848632812,-15.34356689453125,14.724093437194824,-14.693166732788086,-3.2470688819885254,-7.3494873046875
1283,1283,JE_VTT_only_ADS_utterances,JE,21,F,ADS,22.6070476172837,22.68180815875029,a,-370.063720703125,89.97905731201172,-50.23359298706055,19.71181297302246,-27.28241729736328,-17.220542907714844,-31.061607360839844,-2.664271831512451,1.018824815750122,-14.304966926574709,-29.491130828857425,-20.70510482788086,-8.547579765319824
1284,1284,JE_VTT_only_ADS_utterances,JE,21,F,ADS,23.62091590196109,23.720188096367547,æ,-376.6149291992188,73.95094299316406,2.1976547241210938,58.44839477539063,-38.711124420166016,-30.8249568939209,-8.888386726379395,-12.97956371307373,-11.731786727905272,-13.39933967590332,-11.542831420898438,8.698347091674805,-6.03947114944458
1285,1285,JE_VTT_only_ADS_utterances,JE,21,F,ADS,31.118575660263488,31.15044080908532,i,-339.9986572265625,11.431962013244627,10.960651397705078,59.58472442626953,-21.38629913330078,-20.034839630126957,-8.17342758178711,-4.776517868041992,-20.93785285949707,-8.713667869567871,-2.753566265106201,-11.037120819091797,-21.250072479248047
1286,1286,JE_VTT_only_ADS_utterances,JE,21,F,ADS,35.84187645933432,35.88599743462608,ʌ,-338.6307373046875,54.7780647277832,24.92642974853516,-2.468125104904175,-24.383712768554688,9.649332046508787,-19.86018943786621,-12.44212245941162,-21.989879608154297,8.812047004699707,-6.576525688171387,-13.409456253051758,-9.342584609985352
1287,1287,JE_VTT_only_ADS_utterances,JE,21,F,ADS,35.930118409917824,35.97423938520958,ʌ,-330.90386962890625,59.11053466796875,22.27140998840332,8.414799690246582,-7.115595817565918,6.0980072021484375,-27.96274948120117,-9.250617980957031,-27.18268203735352,-5.812132358551025,-18.063068389892575,-7.393343925476074,-2.07239842414856
1288,1288,JE_VTT_only_ADS_utterances,JE,21,F,ADS,36.06554529241059,36.14520816446515,ʌ,-290.79248046875,88.25433349609375,-8.284162521362305,-16.89510726928711,-38.78620147705078,1.397680640220642,-14.718339920043944,-22.77106094360352,-27.67440795898437,-11.993448257446287,-9.803417205810549,-4.633113861083984,-13.3233642578125
1289,1289,JE_VTT_only_ADS_utterances,JE,21,F,ADS,36.6326810778382,36.67189972254199,ε,-302.466552734375,83.67952728271484,-14.66999626159668,34.849403381347656,-25.498491287231445,-14.154277801513672,-46.23154067993164,-2.7575843334198,-12.61555004119873,-12.568471908569336,-11.02098274230957,-7.868965148925781,-1.5520496368408203
1290,1290,JE_VTT_only_ADS_utterances,JE,21,F,ADS,37.165520966928455,37.236604760454064,ʌ,-409.6194458007813,49.33506774902344,13.433061599731444,-15.91167449951172,8.195859909057617,0.8543184995651245,-21.896522521972656,0.8306260108947754,-12.648140907287598,11.487071990966797,-17.394519805908203,-1.7437152862548828,-7.051133155822754
1291,1291,JE_VTT_only_ADS_utterances,JE,21,F,ADS,37.34384324206598,37.40144562647466,ʌ,-393.2419128417969,75.8159408569336,13.49213409423828,1.7327440977096558,-2.482896089553833,-9.736428260803224,-38.97347640991211,-18.0360164642334,-29.70736694335937,10.68224048614502,-10.765472412109377,-11.265792846679688,-3.267709970474243
1292,1292,JE_VTT_only_ADS_utterances,JE,21,F,ADS,37.67577441710021,37.74440704533183,ε,-341.0139465332031,47.77642822265625,-8.501374244689941,28.965656280517575,-14.587076187133787,-7.236302852630615,-44.47533798217773,-27.35863876342773,-15.577369689941406,-24.175128936767575,-12.558488845825195,-16.974340438842773,2.101401805877685
1293,1293,JE_VTT_only_ADS_utterances,JE,21,F,ADS,39.07000480914655,39.13496068943719,ɔ,-398.1775817871094,79.14411163330078,-16.087657928466797,6.336543560028076,-4.50836706161499,6.186614036560059,-15.432853698730469,-20.59622001647949,-11.909611701965332,-8.869588851928711,-5.625658512115479,0.6006620526313782,-5.723989009857178
1294,1294,JE_VTT_only_ADS_utterances,JE,21,F,ADS,39.549207624120925,39.60190767794163,ʌ,-335.1309509277344,103.3687973022461,-19.243558883666992,2.259300947189331,-20.463716506958008,-3.134828805923462,-28.986610412597656,-27.858491897583008,-3.751617431640625,4.451393127441406,-5.688731670379639,-8.738983154296875,-19.30735969543457
1295,1295,JE_VTT_only_ADS_utterances,JE,21,F,ADS,41.19862218237819,41.3236316123715,e,-303.5318603515625,91.29398345947266,-56.2664794921875,62.949806213378906,-50.34900665283203,-24.61048126220703,-17.369861602783203,-26.18429183959961,-12.263608932495115,-36.986324310302734,13.403265953063965,-16.229228973388672,-8.000068664550781
1296,1296,JE_VTT_only_ADS_utterances,JE,21,F,ADS,41.37204212692774,41.49337480898007,ɒ,-377.99017333984375,138.34002685546875,-1.732882022857666,-3.0708651542663574,-45.65029144287109,-16.967851638793945,-16.84237289428711,-16.170940399169922,-34.44565963745117,-15.347583770751951,-6.66862154006958,-3.024897575378418,-8.00146484375
1297,1297,JE_VTT_only_ADS_utterances,JE,21,F,ADS,41.781986728989246,41.82978445222198,ε,-304.9032592773437,75.3320083618164,-21.12995338439941,15.053187370300291,-12.430917739868164,-9.251276016235352,-41.28047943115234,-22.390167236328125,-18.320388793945312,-15.748453140258787,-19.47086334228516,-8.54969596862793,-14.569979667663574
1298,1298,JE_VTT_only_ADS_utterances,JE,21,F,ADS,43.737924624602606,43.802880504893245,ɔ,-284.8710021972656,62.14322662353516,-26.875782012939453,-12.86721134185791,-24.931989669799805,-9.73838710784912,-37.9512825012207,-24.9537353515625,-11.16552448272705,3.480344772338867,-8.920477867126465,-8.867466926574707,-6.388206481933594
1299,1299,JE_VTT_only_ADS_utterances,JE,21,F,ADS,43.97323649282532,44.02593654664604,a,-238.57427978515625,38.64020538330078,-38.82133865356445,4.839425563812256,-27.279035568237305,-17.65263557434082,-37.99726867675781,-5.175632476806641,-8.276907920837402,-2.2009260654449463,-7.568858623504639,0.7428083419799805,4.573805332183838
1300,1300,JE_VTT_only_ADS_utterances,JE,21,F,ADS,44.717509806300384,44.85109831482265,ɑ,-308.7548217773437,47.52667236328125,-25.656463623046875,3.499612331390381,-35.546783447265625,-28.072004318237305,-35.03139114379883,2.053406000137329,3.5941827297210693,-6.665061473846436,-7.450785160064697,-3.371280670166016,-11.68444538116455
1301,1301,JE_VTT_only_ADS_utterances,JE,21,F,ADS,45.18247795186878,45.23150125774851,ʌ,-346.7459411621094,56.94454193115234,-4.714639663696289,-1.1452713012695312,-16.610546112060547,-28.590917587280277,-47.27363586425781,-21.262767791748047,-8.715498924255371,4.786276817321777,-5.481998443603516,3.907307386398315,-10.11301612854004
1302,1302,JE_VTT_only_ADS_utterances,JE,21,F,ADS,46.4314691758257,46.47313898582347,i,-347.14874267578125,50.123680114746094,14.764932632446287,33.07039260864258,-35.77061080932617,-19.573869705200195,-20.146089553833008,-21.98349380493164,-23.771907806396484,-7.903717041015625,-5.012613773345947,-7.742671966552734,-1.7465883493423462
1303,1303,JE_VTT_only_ADS_utterances,JE,21,F,ADS,46.73816864876727,46.80435011170491,e,-367.62701416015625,53.34699249267578,30.635177612304688,10.241118431091309,-20.73219490051269,-10.88136386871338,-44.48870086669922,-14.112146377563477,-0.3789523541927337,-15.29486083984375,-17.28643798828125,4.786868095397949,13.755162239074709
1304,1304,JE_VTT_only_ADS_utterances,JE,21,F,ADS,46.92016767184577,46.97041656037249,ø,-419.0226745605469,68.42329406738281,19.63720703125,47.62641525268555,-17.234758377075195,-15.951685905456545,-27.41170310974121,-4.04109525680542,-13.787575721740724,-37.39357376098633,-7.2028889656066895,0.9567024111747742,-10.575806617736816
1305,1305,JE_VTT_only_ADS_utterances,JE,21,F,ADS,47.14245003553105,47.20250358523372,ʌ,-363.4661560058594,82.495849609375,-26.812122344970703,24.96291732788086,-16.117931365966797,-15.407902717590332,-34.04072952270508,-25.337690353393555,-12.743399620056152,-3.16876220703125,-6.42903470993042,-5.378612518310547,-1.386633276939392
1306,1306,JE_VTT_only_ADS_utterances,JE,21,F,ADS,47.712871917655534,47.78027896324016,ʌ,-350.9356994628906,88.25064849853516,12.836676597595217,2.563951015472412,-32.345848083496094,-16.961091995239258,-36.77923583984375,-22.89312171936035,-2.0421931743621826,8.579699516296387,-23.872539520263672,-8.846848487854004,-12.386625289916992
1307,1307,JE_VTT_only_ADS_utterances,JE,21,F,ADS,48.08790020763547,48.1553072532201,ʌ,-406.5986633300781,87.34539794921875,6.388893127441406,7.481403827667236,-21.794849395751957,-27.21449279785156,-39.44480514526367,-9.062376022338867,-3.850080728530884,7.965086460113525,-23.799161911010746,6.738846778869629,-5.417104244232178
1308,1308,JE_VTT_only_ADS_utterances,JE,21,F,ADS,49.59507313214837,49.68331508273189,e,-325.1831359863281,46.11585998535156,8.394641876220703,53.082820892333984,-23.21453285217285,-24.22766494750977,-24.589189529418945,-23.34126091003418,-35.65937805175781,-24.501632690429688,-18.810997009277344,-8.809032440185547,-24.050609588623047
